( 2023/02/09 15:59:18.379) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 16:14:05.860) #right_data: ,0.28,0.9,0.97,0.21,0,0.7,1.11,0.68
( 2023/02/09 16:14:05.917) #right_data: ,0.29,0.9,0.96,0.19,0,0.7,1.11,0.68
( 2023/02/09 16:14:05.980) #right_data: ,0.27,0.87,0.95,0.17,0,0.7,1.15,0.73
( 2023/02/09 16:14:06.044) #right_data: ,0.27,0.85,0.94,0.16,0,0.69,1.18,0.77
( 2023/02/09 16:14:06.106) #right_data: ,0.23,0.79,0.88,1.26,0,0.66,1.23,0.8
( 2023/02/09 16:14:06.164) #right_data: ,0.17,0.65,0.79,1.15,0,0.63,0.1,0.89
( 2023/02/09 16:14:06.222) #right_data: ,0.17,0.65,0.79,1.15,0,0.63,0.1,0.89
( 2023/02/09 16:14:06.283) #right_data: ,0.17,0.65,0.79,1.15,0,0.63,0.1,0.89
( 2023/02/09 16:14:06.350) #right_data: ,0.16,0.59,0.76,1.1,0,0.61,0.22,0.93
( 2023/02/09 16:14:06.415) #right_data: ,0.17,0.6,0.78,1.12,0,0.64,0.3,0.96
( 2023/02/09 16:14:06.474) #right_data: ,0.17,0.61,0.78,1.13,0,0.65,0.34,0.98
( 2023/02/09 16:14:06.532) #right_data: ,0.17,0.61,0.79,1.15,0,0.67,0.44,1.01
( 2023/02/09 16:14:06.589) #right_data: ,0.19,0.71,0.82,1.22,0,0.7,0.42,1.02
( 2023/02/09 16:14:06.653) #right_data: ,0.2,0.72,0.84,1.23,0,0.72,0.45,1.02
( 2023/02/09 16:14:06.718) #right_data: ,0.2,0.74,0.85,1.25,0,0.73,0.47,1.03
( 2023/02/09 16:14:06.779) #right_data: ,0.2,0.77,0.89,0.05,0,0.77,0.53,1.07
( 2023/02/09 16:14:06.837) #right_data: ,0.21,0.78,0.9,0.08,0,0.78,0.57,1.08
( 2023/02/09 16:14:06.898) #right_data: ,0.22,0.79,0.91,0.11,0,0.79,0.59,1.08
( 2023/02/09 16:14:06.964) #right_data: ,0.22,0.8,0.92,0.13,0,0.81,0.62,1.1
( 2023/02/09 16:14:07.030) #right_data: ,0.22,0.8,0.93,0.19,0,0.82,0.63,1.11
( 2023/02/09 16:14:07.089) #right_data: ,0.22,0.8,0.92,0.19,0,0.82,0.7,1.13
( 2023/02/09 16:14:07.148) #right_data: ,0.22,0.8,0.92,0.17,0,0.82,0.73,1.15
( 2023/02/09 16:14:07.208) #right_data: ,0.22,0.8,0.92,0.16,0,0.82,0.79,1.15
( 2023/02/09 16:14:07.269) #right_data: ,0.2,0.79,0.89,0.04,0,0.81,0.88,1.18
( 2023/02/09 16:14:07.334) #right_data: ,0.2,0.76,0.86,1.25,0,0.79,0.96,1.2
( 2023/02/09 16:14:07.404) #right_data: ,0.19,0.75,0.84,1.25,0,0.79,0.98,1.2
( 2023/02/09 16:14:07.463) #right_data: ,0.16,0.59,0.79,1.18,0,0.76,1.14,1.25
( 2023/02/09 16:14:07.521) #right_data: ,0.17,0.58,0.79,1.17,0,0.75,1.19,0
( 2023/02/09 16:14:07.582) #right_data: ,0.17,0.58,0.79,1.17,0,0.75,1.19,0
( 2023/02/09 16:14:07.648) #right_data: ,0.17,0.59,0.79,1.18,0,0.76,1.21,0.01
( 2023/02/09 16:14:07.714) #right_data: ,0.17,0.61,0.8,1.18,0,0.76,1.25,0.01
( 2023/02/09 16:14:07.772) #right_data: ,0.18,0.69,0.81,1.2,0,0.77,1.21,0
( 2023/02/09 16:14:07.830) #right_data: ,0.19,0.75,0.83,1.22,0,0.77,1.21,1.26
( 2023/02/09 16:14:07.890) #right_data: ,0.2,0.83,0.85,1.23,0,0.77,1.18,1.25
( 2023/02/09 16:14:07.955) #right_data: ,0.2,0.96,0.88,1.2,0,0.72,1.18,1.22
( 2023/02/09 16:14:08.018) #right_data: ,0.2,0.99,0.88,1.19,0,0.71,1.18,1.23
( 2023/02/09 16:14:08.081) #right_data: ,0.2,0.99,0.87,1.17,0,0.7,1.19,1.23
( 2023/02/09 16:14:08.140) #right_data: ,0.18,0.96,0.82,1.07,0,0.65,1.23,1.25
( 2023/02/09 16:14:08.197) #right_data: ,0.18,0.94,0.81,1.07,0,0.65,1.25,1.25
( 2023/02/09 16:14:08.259) #right_data: ,0.18,0.89,0.8,1.07,0,0.66,1.25,1.25
( 2023/02/09 16:14:08.323) #right_data: ,0.19,0.87,0.8,1.09,0,0.67,1.19,1.22
( 2023/02/09 16:14:08.389) #right_data: ,0.2,0.87,0.83,1.12,0,0.69,1.14,1.21
( 2023/02/09 16:14:08.447) #right_data: ,0.21,0.87,0.83,1.14,0,0.7,1.14,1.2
( 2023/02/09 16:14:08.504) #right_data: ,0.23,0.88,0.85,1.16,0,0.71,1.12,1.19
( 2023/02/09 16:14:08.568) #right_data: ,0.23,0.87,0.85,1.16,0,0.72,1.06,1.18
( 2023/02/09 16:14:08.631) #right_data: ,0.24,0.89,0.88,1.2,0,0.73,1.01,1.17
( 2023/02/09 16:14:08.697) #right_data: ,0.25,0.89,0.88,1.21,0,0.74,0.99,1.15
( 2023/02/09 16:14:08.755) #right_data: ,0.25,0.89,0.89,1.22,0,0.74,0.99,1.15
( 2023/02/09 16:14:08.812) #right_data: ,0.24,0.89,0.89,1.21,0,0.74,1.01,1.15
( 2023/02/09 16:14:08.874) #right_data: ,0.24,0.84,0.85,1.19,0,0.72,0.98,1.15
( 2023/02/09 16:14:08.937) #right_data: ,0.24,0.81,0.84,1.18,0,0.71,0.99,1.16
( 2023/02/09 16:14:09.001) #right_data: ,0.23,0.8,0.82,1.15,0,0.7,1.04,1.17
( 2023/02/09 16:14:09.063) #right_data: ,0.23,0.79,0.82,1.14,0,0.69,1.04,1.17
( 2023/02/09 16:14:09.120) #right_data: ,0.21,0.73,0.8,1.13,0,0.69,1.09,1.18
( 2023/02/09 16:14:09.178) #right_data: ,0.19,0.69,0.79,1.12,0,0.68,1.12,1.19
( 2023/02/09 16:14:09.240) #right_data: ,0.19,0.68,0.78,1.09,0,0.68,1.12,1.2
( 2023/02/09 16:14:09.307) #right_data: ,0.18,0.66,0.77,1.08,0,0.67,1.16,1.21
( 2023/02/09 16:14:09.377) #right_data: ,0.18,0.65,0.77,1.09,0,0.69,1.16,1.21
( 2023/02/09 16:14:09.441) #right_data: ,0.19,0.67,0.78,1.1,0,0.69,1.11,1.2
( 2023/02/09 16:14:09.498) #right_data: ,0.19,0.68,0.78,1.1,0,0.69,1.12,1.21
( 2023/02/09 16:14:09.561) #right_data: ,0.19,0.7,0.79,1.12,0,0.69,1.11,1.2
( 2023/02/09 16:14:09.626) #right_data: ,0.2,0.73,0.8,1.13,0,0.7,1.12,1.2
( 2023/02/09 16:14:09.691) #right_data: ,0.21,0.75,0.81,1.14,0,0.7,1.07,1.19
( 2023/02/09 16:14:09.749) #right_data: ,0.21,0.76,0.81,1.14,0,0.7,1.09,1.19
( 2023/02/09 16:14:09.806) #right_data: ,0.21,0.77,0.81,1.13,0,0.7,1.09,1.19
( 2023/02/09 16:14:09.867) #right_data: ,0.22,0.8,0.82,1.15,0,0.7,1.02,1.17
( 2023/02/09 16:14:09.931) #right_data: ,0.23,0.82,0.83,1.17,0,0.71,1.02,1.16
( 2023/02/09 16:14:09.997) #right_data: ,0.23,0.84,0.84,1.17,0,0.7,1.01,1.14
( 2023/02/09 16:14:10.060) #right_data: ,0.24,0.85,0.85,1.17,0,0.7,1.02,1.13
( 2023/02/09 16:14:10.119) #right_data: ,0.24,0.85,0.84,1.16,0,0.69,1.02,1.14
( 2023/02/09 16:14:10.175) #right_data: ,0.24,0.85,0.85,1.17,0,0.7,1.01,1.14
( 2023/02/09 16:14:10.236) #right_data: ,0.24,0.85,0.84,1.16,0,0.69,1.01,1.15
( 2023/02/09 16:14:10.300) #right_data: ,0.23,0.84,0.82,1.15,0,0.69,1.07,1.16
( 2023/02/09 16:14:10.364) #right_data: ,0.23,0.83,0.82,1.14,0,0.68,1.06,1.16
( 2023/02/09 16:14:10.423) #right_data: ,0.23,0.83,0.82,1.15,0,0.69,1.06,1.16
( 2023/02/09 16:14:10.481) #right_data: ,0.23,0.83,0.82,1.14,0,0.69,1.06,1.17
( 2023/02/09 16:14:10.540) #right_data: ,0.24,0.84,0.82,1.15,0,0.69,1.06,1.16
( 2023/02/09 16:14:10.604) #right_data: ,0.24,0.85,0.84,1.17,0,0.7,1.04,1.16
( 2023/02/09 16:14:10.668) #right_data: ,0.25,0.85,0.85,1.18,0,0.71,1.04,1.16
( 2023/02/09 16:14:10.727) #right_data: ,0.24,0.89,0.89,1.21,0,0.72,0.98,1.13
( 2023/02/09 16:14:10.785) #right_data: ,0.24,0.89,0.89,1.22,0,0.72,0.98,1.13
( 2023/02/09 16:14:10.842) #right_data: ,0.24,0.89,0.9,1.22,0,0.73,0.96,1.11
( 2023/02/09 16:14:10.952) #right_data: ,0.26,0.92,0.92,1.24,0,0.73,0.85,1.06
( 2023/02/09 16:14:11.016) #right_data: ,0.26,0.93,0.92,1.25,0,0.73,0.84,1.06
( 2023/02/09 16:14:11.074) #right_data: ,0.26,0.94,0.93,1.24,0,0.73,0.81,1.05
( 2023/02/09 16:14:11.131) #right_data: ,0.26,0.94,0.93,1.25,0,0.72,0.78,1.05
( 2023/02/09 16:14:11.193) #right_data: ,0.26,0.94,0.92,1.24,0,0.72,0.78,1.04
( 2023/02/09 16:14:11.258) #right_data: ,0.27,0.95,0.93,1.25,0,0.73,0.76,1.03
( 2023/02/09 16:14:11.324) #right_data: ,0.27,0.95,0.93,1.26,0,0.73,0.72,1.02
( 2023/02/09 16:14:11.385) #right_data: ,0.27,0.95,0.93,1.26,0,0.73,0.72,1
( 2023/02/09 16:14:11.443) #right_data: ,0.27,0.95,0.94,0.01,0,0.73,0.62,0.97
( 2023/02/09 16:14:11.499) #right_data: ,0.28,0.95,0.95,0.01,0,0.73,0.53,0.94
( 2023/02/09 16:14:11.564) #right_data: ,0.28,0.95,0.94,1.27,0,0.72,0.5,0.94
( 2023/02/09 16:14:11.624) #right_data: ,0.27,0.95,0.95,1.27,0,0.72,0.51,0.94
( 2023/02/09 16:14:11.686) #right_data: ,0.27,0.96,0.94,1.25,0,0.72,0.53,0.95
( 2023/02/09 16:14:11.743) #right_data: ,0.26,0.96,0.94,1.25,0,0.7,0.54,0.95
( 2023/02/09 16:14:11.800) #right_data: ,0.27,0.96,0.94,1.25,0,0.71,0.47,0.95
( 2023/02/09 16:14:11.858) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.46,0.94
( 2023/02/09 16:14:11.915) #right_data: ,0.27,0.96,0.94,1.26,0,0.72,0.45,0.94
( 2023/02/09 16:14:11.971) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.47,0.94
( 2023/02/09 16:14:12.027) #right_data: ,0.28,0.96,0.95,0,0,0.72,0.41,0.92
( 2023/02/09 16:14:12.086) #right_data: ,0.28,0.96,0.96,1.27,0,0.72,0.4,0.91
( 2023/02/09 16:14:12.147) #right_data: ,0.28,0.97,0.96,0.02,0,0.72,0.39,0.91
( 2023/02/09 16:14:12.210) #right_data: ,0.28,0.97,0.96,1.27,0,0.72,0.38,0.91
( 2023/02/09 16:14:12.274) #right_data: ,0.28,0.96,0.95,1.26,0,0.71,0.41,0.94
( 2023/02/09 16:14:12.339) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.44,0.95
( 2023/02/09 16:14:12.397) #right_data: ,0.26,0.94,0.95,1.26,0,0.72,0.51,0.98
( 2023/02/09 16:14:12.454) #right_data: ,0.26,0.93,0.93,1.25,0,0.72,0.61,1.02
( 2023/02/09 16:14:12.517) #right_data: ,0.25,0.92,0.92,1.25,0,0.72,0.63,1.03
( 2023/02/09 16:14:12.581) #right_data: ,0.24,0.89,0.89,1.23,0,0.71,0.72,1.05
( 2023/02/09 16:14:12.639) #right_data: ,0.23,0.88,0.89,1.22,0,0.71,0.76,1.07
( 2023/02/09 16:14:12.702) #right_data: ,0.24,0.88,0.89,1.21,0,0.71,0.75,1.07
( 2023/02/09 16:14:12.762) #right_data: ,0.24,0.88,0.89,1.22,0,0.72,0.73,1.07
( 2023/02/09 16:14:12.819) #right_data: ,0.24,0.89,0.9,1.22,0,0.72,0.75,1.07
( 2023/02/09 16:14:12.879) #right_data: ,0.24,0.9,0.9,1.23,0,0.72,0.75,1.07
( 2023/02/09 16:14:12.943) #right_data: ,0.25,0.9,0.9,1.22,0,0.71,0.75,1.07
( 2023/02/09 16:14:13.005) #right_data: ,0.25,0.91,0.9,1.23,0,0.72,0.75,1.07
( 2023/02/09 16:14:13.064) #right_data: ,0.26,0.92,0.91,1.25,0,0.72,0.76,1.06
( 2023/02/09 16:14:13.121) #right_data: ,0.26,0.91,0.91,1.25,0,0.72,0.73,1.07
( 2023/02/09 16:14:13.184) #right_data: ,0.26,0.91,0.92,1.24,0,0.72,0.75,1.06
( 2023/02/09 16:14:13.253) #right_data: ,0.26,0.92,0.92,1.23,0,0.72,0.72,1.05
( 2023/02/09 16:14:13.319) #right_data: ,0.26,0.92,0.92,1.25,0,0.72,0.72,1.05
( 2023/02/09 16:14:13.377) #right_data: ,0.26,0.93,0.92,1.25,0,0.72,0.7,1.04
( 2023/02/09 16:14:13.435) #right_data: ,0.26,0.93,0.92,1.25,0,0.72,0.7,1.04
( 2023/02/09 16:14:13.497) #right_data: ,0.27,0.95,0.93,1.26,0,0.72,0.66,1.03
( 2023/02/09 16:14:13.560) #right_data: ,0.27,0.97,0.94,1.26,0,0.73,0.61,1
( 2023/02/09 16:14:13.623) #right_data: ,0.28,0.98,0.95,1.26,0,0.73,0.53,0.99
( 2023/02/09 16:14:13.682) #right_data: ,0.28,0.98,0.95,1.26,0,0.73,0.53,0.99
( 2023/02/09 16:14:13.739) #right_data: ,0.28,0.98,0.96,0,0,0.72,0.49,0.97
( 2023/02/09 16:14:13.798) #right_data: ,0.29,0.98,0.96,0.06,0,0.73,0.46,0.94
( 2023/02/09 16:14:13.862) #right_data: ,0.29,0.98,0.96,0.06,0,0.73,0.46,0.94
( 2023/02/09 16:14:13.925) #right_data: ,0.29,0.98,0.96,0.05,0,0.73,0.46,0.94
( 2023/02/09 16:14:13.986) #right_data: ,0.29,0.98,0.96,0.03,0,0.73,0.45,0.95
( 2023/02/09 16:14:14.045) #right_data: ,0.28,0.97,0.96,1.26,0,0.71,0.49,0.96
( 2023/02/09 16:14:14.101) #right_data: ,0.27,0.96,0.95,1.25,0,0.7,0.54,0.99
( 2023/02/09 16:14:14.164) #right_data: ,0.27,0.97,0.95,1.25,0,0.7,0.54,0.99
( 2023/02/09 16:14:14.228) #right_data: ,0.27,0.96,0.94,1.25,0,0.7,0.53,1
( 2023/02/09 16:14:14.291) #right_data: ,0.26,0.94,0.93,1.24,0,0.7,0.59,1.01
( 2023/02/09 16:14:14.350) #right_data: ,0.26,0.94,0.93,1.25,0,0.71,0.63,1.01
( 2023/02/09 16:14:14.406) #right_data: ,0.26,0.94,0.93,1.24,0,0.71,0.63,1.01
( 2023/02/09 16:14:14.470) #right_data: ,0.26,0.95,0.94,1.25,0,0.71,0.62,1.01
( 2023/02/09 16:14:14.534) #right_data: ,0.26,0.95,0.94,1.25,0,0.71,0.55,1
( 2023/02/09 16:14:14.597) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.55,1
( 2023/02/09 16:14:14.655) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.55,1
( 2023/02/09 16:14:14.712) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.55,0.99
( 2023/02/09 16:14:14.770) #right_data: ,0.28,0.98,0.96,0,0,0.72,0.54,0.99
( 2023/02/09 16:14:14.833) #right_data: ,0.28,0.97,0.96,0,0,0.72,0.57,0.99
( 2023/02/09 16:14:14.897) #right_data: ,0.28,0.97,0.96,0.01,0,0.72,0.54,0.99
( 2023/02/09 16:14:14.965) #right_data: ,0.28,0.97,0.96,0,0,0.72,0.55,0.99
( 2023/02/09 16:14:15.025) #right_data: ,0.28,0.97,0.96,1.27,0,0.72,0.53,1
( 2023/02/09 16:14:15.083) #right_data: ,0.28,0.97,0.95,1.26,0,0.71,0.54,0.99
( 2023/02/09 16:14:15.145) #right_data: ,0.28,0.96,0.95,1.26,0,0.72,0.55,1
( 2023/02/09 16:14:15.209) #right_data: ,0.27,0.96,0.95,1.26,0,0.72,0.62,1.01
( 2023/02/09 16:14:15.273) #right_data: ,0.26,0.95,0.94,1.26,0,0.73,0.65,1.05
( 2023/02/09 16:14:15.331) #right_data: ,0.25,0.93,0.93,1.27,0,0.73,0.72,1.06
( 2023/02/09 16:14:15.403) #right_data: ,0.25,0.92,0.93,1.26,0,0.73,0.72,1.07
( 2023/02/09 16:14:15.464) #right_data: ,0.24,0.91,0.9,1.23,0,0.71,0.82,1.09
( 2023/02/09 16:14:15.528) #right_data: ,0.24,0.92,0.9,1.23,0,0.71,0.76,1.08
( 2023/02/09 16:14:15.595) #right_data: ,0.25,0.92,0.91,1.24,0,0.71,0.79,1.08
( 2023/02/09 16:14:15.652) #right_data: ,0.25,0.93,0.91,1.23,0,0.71,0.73,1.06
( 2023/02/09 16:14:15.710) #right_data: ,0.26,0.94,0.91,1.24,0,0.71,0.76,1.05
( 2023/02/09 16:14:15.769) #right_data: ,0.26,0.95,0.92,1.24,0,0.71,0.73,1.05
( 2023/02/09 16:14:15.835) #right_data: ,0.26,0.95,0.92,1.24,0,0.71,0.73,1.05
( 2023/02/09 16:14:15.900) #right_data: ,0.26,0.96,0.92,1.24,0,0.71,0.69,1.04
( 2023/02/09 16:14:15.967) #right_data: ,0.26,0.96,0.92,1.24,0,0.71,0.7,1.05
( 2023/02/09 16:14:16.026) #right_data: ,0.26,0.95,0.92,1.24,0,0.71,0.7,1.05
( 2023/02/09 16:14:16.084) #right_data: ,0.27,0.96,0.95,1.27,0,0.72,0.61,1
( 2023/02/09 16:14:16.147) #right_data: ,0.28,0.97,0.96,1.26,0,0.72,0.55,0.99
( 2023/02/09 16:14:16.210) #right_data: ,0.28,0.96,0.96,0,0,0.72,0.54,0.99
( 2023/02/09 16:14:16.276) #right_data: ,0.28,0.96,0.95,0,0,0.73,0.57,0.99
( 2023/02/09 16:14:16.334) #right_data: ,0.28,0.97,0.96,0,0,0.73,0.57,0.99
( 2023/02/09 16:14:16.392) #right_data: ,0.28,0.97,0.96,0.01,0,0.72,0.58,1
( 2023/02/09 16:14:16.454) #right_data: ,0.28,0.98,0.96,0.02,0,0.73,0.58,0.99
( 2023/02/09 16:14:16.519) #right_data: ,0.29,0.98,0.96,0.02,0,0.73,0.54,0.99
( 2023/02/09 16:14:16.588) #right_data: ,0.29,0.99,0.97,0.06,0,0.73,0.55,0.97
( 2023/02/09 16:14:16.650) #right_data: ,0.29,1,0.97,0.09,0,0.74,0.54,0.97
( 2023/02/09 16:14:16.709) #right_data: ,0.29,0.99,0.97,0.09,0,0.73,0.49,0.95
( 2023/02/09 16:14:16.766) #right_data: ,0.29,0.99,0.97,0.09,0,0.73,0.45,0.93
( 2023/02/09 16:14:16.821) #right_data: ,0.3,1,0.98,0.13,0,0.73,0.39,0.91
( 2023/02/09 16:14:16.886) #right_data: ,0.3,1,0.99,0.13,0,0.73,0.38,0.9
( 2023/02/09 16:14:16.946) #right_data: ,0.31,1,0.99,0.12,0,0.73,0.38,0.9
( 2023/02/09 16:14:17.007) #right_data: ,0.31,1.01,0.99,0.12,0,0.73,0.38,0.9
( 2023/02/09 16:14:17.064) #right_data: ,0.3,1,0.98,0.1,0,0.73,0.4,0.91
( 2023/02/09 16:14:17.132) #right_data: ,0.3,1,0.97,0.1,0,0.73,0.39,0.92
( 2023/02/09 16:14:17.196) #right_data: ,0.3,1,0.98,0.1,0,0.73,0.41,0.93
( 2023/02/09 16:14:17.261) #right_data: ,0.3,1,0.98,0.09,0,0.73,0.39,0.92
( 2023/02/09 16:14:17.319) #right_data: ,0.3,1.01,0.98,0.12,0,0.73,0.4,0.93
( 2023/02/09 16:14:17.377) #right_data: ,0.3,1,0.99,0.12,0,0.73,0.4,0.92
( 2023/02/09 16:14:17.440) #right_data: ,0.3,1.01,0.99,0.1,0,0.73,0.39,0.92
( 2023/02/09 16:14:17.506) #right_data: ,0.31,1.01,0.99,0.13,0,0.73,0.38,0.91
( 2023/02/09 16:14:17.571) #right_data: ,0.31,1.01,0.99,0.15,0,0.73,0.34,0.9
( 2023/02/09 16:14:17.630) #right_data: ,0.31,1.02,0.99,0.15,0,0.73,0.33,0.89
( 2023/02/09 16:14:17.689) #right_data: ,0.31,1.02,0.99,0.15,0,0.73,0.33,0.89
( 2023/02/09 16:14:17.751) #right_data: ,0.31,1.02,1,0.17,0,0.74,0.32,0.87
( 2023/02/09 16:14:17.815) #right_data: ,0.31,1.02,1,0.17,0,0.74,0.32,0.87
( 2023/02/09 16:14:17.880) #right_data: ,0.31,1.02,1,0.17,0,0.74,0.32,0.87
( 2023/02/09 16:14:17.940) #right_data: ,0.31,1.03,1.01,0.18,0,0.74,0.3,0.87
( 2023/02/09 16:14:17.996) #right_data: ,0.31,1.03,1.01,0.18,0,0.74,0.3,0.87
( 2023/02/09 16:14:18.053) #right_data: ,0.31,1.04,1.01,0.2,0,0.74,0.34,0.89
( 2023/02/09 16:14:18.116) #right_data: ,0.31,1.03,1.01,0.18,0,0.74,0.33,0.89
( 2023/02/09 16:14:18.180) #right_data: ,0.31,1.03,1.01,0.2,0,0.74,0.32,0.88
( 2023/02/09 16:14:18.244) #right_data: ,0.31,1.02,0.99,0.18,0,0.73,0.34,0.91
( 2023/02/09 16:14:18.303) #right_data: ,0.3,1.01,0.99,0.16,0,0.73,0.36,0.92
( 2023/02/09 16:14:18.360) #right_data: ,0.28,0.99,0.97,0.1,0,0.72,0.45,0.96
( 2023/02/09 16:14:18.422) #right_data: ,0.28,0.98,0.96,0.05,0,0.72,0.46,0.97
( 2023/02/09 16:14:18.488) #right_data: ,0.28,0.97,0.96,0.06,0,0.72,0.49,0.98
( 2023/02/09 16:14:18.552) #right_data: ,0.28,0.99,0.97,0.07,0,0.73,0.45,0.97
( 2023/02/09 16:14:18.611) #right_data: ,0.29,1,0.97,0.08,0,0.73,0.44,0.96
( 2023/02/09 16:14:18.669) #right_data: ,0.31,1.02,0.99,0.16,0,0.74,0.42,0.95
( 2023/02/09 16:14:18.728) #right_data: ,0.31,1.01,0.99,0.17,0,0.74,0.44,0.95
( 2023/02/09 16:14:18.791) #right_data: ,0.31,1.01,0.99,0.17,0,0.74,0.44,0.95
( 2023/02/09 16:14:18.857) #right_data: ,0.31,1.01,0.99,0.17,0,0.74,0.44,0.95
( 2023/02/09 16:14:18.915) #right_data: ,0.31,1.03,1.02,0.22,0,0.74,0.32,0.89
( 2023/02/09 16:14:18.972) #right_data: ,0.31,1.03,1.01,0.22,0,0.75,0.33,0.89
( 2023/02/09 16:14:19.030) #right_data: ,0.32,1.04,1.02,0.22,0,0.74,0.32,0.89
( 2023/02/09 16:14:19.094) #right_data: ,0.32,1.03,1.01,0.21,0,0.74,0.3,0.89
( 2023/02/09 16:14:19.157) #right_data: ,0.32,1.04,1.02,0.2,0,0.73,0.32,0.89
( 2023/02/09 16:14:19.221) #right_data: ,0.31,1.03,1,0.18,0,0.72,0.32,0.88
( 2023/02/09 16:14:19.280) #right_data: ,0.31,1.02,0.99,0.17,0,0.73,0.32,0.89
( 2023/02/09 16:14:19.338) #right_data: ,0.3,1.01,0.98,0.12,0,0.71,0.33,0.91
( 2023/02/09 16:14:19.400) #right_data: ,0.28,0.98,0.95,0,0,0.69,0.41,0.96
( 2023/02/09 16:14:19.464) #right_data: ,0.25,0.94,0.91,1.23,0,0.67,0.5,0.99
( 2023/02/09 16:14:19.527) #right_data: ,0.24,0.92,0.88,1.2,0,0.66,0.55,1.01
( 2023/02/09 16:14:19.586) #right_data: ,0.23,0.89,0.86,1.19,0,0.66,0.62,1.02
( 2023/02/09 16:14:19.651) #right_data: ,0.24,0.9,0.88,1.2,0,0.67,0.65,1.02
( 2023/02/09 16:14:19.708) #right_data: ,0.24,0.91,0.89,1.21,0,0.67,0.63,1.02
( 2023/02/09 16:14:19.771) #right_data: ,0.25,0.91,0.9,1.22,0,0.68,0.59,1.01
( 2023/02/09 16:14:19.837) #right_data: ,0.25,0.92,0.91,1.23,0,0.69,0.57,1.01
( 2023/02/09 16:14:19.901) #right_data: ,0.26,0.96,0.95,0.03,0,0.73,0.55,1
( 2023/02/09 16:14:19.960) #right_data: ,0.26,0.95,0.95,0.04,0,0.73,0.55,1
( 2023/02/09 16:14:20.017) #right_data: ,0.26,0.95,0.95,0.04,0,0.73,0.55,1
( 2023/02/09 16:14:20.079) #right_data: ,0.26,0.95,0.95,0.04,0,0.73,0.55,1
( 2023/02/09 16:14:20.142) #right_data: ,0.26,0.96,0.92,1.25,0,0.7,0.57,1.01
( 2023/02/09 16:14:20.207) #right_data: ,0.26,0.96,0.92,1.23,0,0.68,0.59,1.02
( 2023/02/09 16:14:20.265) #right_data: ,0.26,0.97,0.92,1.24,0,0.68,0.55,1
( 2023/02/09 16:14:20.323) #right_data: ,0.26,0.97,0.92,1.24,0,0.68,0.59,1.01
( 2023/02/09 16:14:20.385) #right_data: ,0.26,0.97,0.92,1.23,0,0.68,0.62,1.02
( 2023/02/09 16:14:20.450) #right_data: ,0.25,0.96,0.91,1.23,0,0.68,0.66,1.03
( 2023/02/09 16:14:20.515) #right_data: ,0.25,0.96,0.91,1.23,0,0.68,0.65,1.04
( 2023/02/09 16:14:20.574) #right_data: ,0.24,0.94,0.91,1.23,0,0.69,0.69,1.05
( 2023/02/09 16:14:20.632) #right_data: ,0.24,0.94,0.91,1.23,0,0.7,0.68,1.05
( 2023/02/09 16:14:20.691) #right_data: ,0.24,0.94,0.91,1.23,0,0.7,0.68,1.05
( 2023/02/09 16:14:20.754) #right_data: ,0.25,0.97,0.93,1.26,0,0.72,0.68,1.04
( 2023/02/09 16:14:20.820) #right_data: ,0.26,0.97,0.94,1.26,0,0.72,0.62,1.03
( 2023/02/09 16:14:20.884) #right_data: ,0.26,0.97,0.94,1.26,0,0.72,0.62,1.03
( 2023/02/09 16:14:20.950) #right_data: ,0.26,0.97,0.94,1.26,0,0.71,0.65,1.03
( 2023/02/09 16:14:21.007) #right_data: ,0.26,0.97,0.92,1.25,0,0.7,0.68,1.04
( 2023/02/09 16:14:21.069) #right_data: ,0.26,0.97,0.92,1.25,0,0.7,0.68,1.04
( 2023/02/09 16:14:21.132) #right_data: ,0.26,0.96,0.91,1.24,0,0.69,0.73,1.06
( 2023/02/09 16:14:21.202) #right_data: ,0.26,0.96,0.91,1.24,0,0.69,0.73,1.06
( 2023/02/09 16:14:21.260) #right_data: ,0.25,0.96,0.92,1.25,0,0.7,0.75,1.05
( 2023/02/09 16:14:21.317) #right_data: ,0.27,0.98,0.94,1.26,0,0.72,0.65,1.02
( 2023/02/09 16:14:21.379) #right_data: ,0.27,0.98,0.95,0.01,0,0.72,0.58,1
( 2023/02/09 16:14:21.446) #right_data: ,0.27,0.99,0.95,0.03,0,0.72,0.59,1
( 2023/02/09 16:14:21.512) #right_data: ,0.27,0.98,0.94,1.27,0,0.72,0.66,1.02
( 2023/02/09 16:14:21.571) #right_data: ,0.26,0.96,0.93,1.26,0,0.71,0.65,1.02
( 2023/02/09 16:14:21.628) #right_data: ,0.26,0.96,0.92,1.25,0,0.7,0.62,1.01
( 2023/02/09 16:14:21.687) #right_data: ,0.26,0.96,0.92,1.24,0,0.69,0.59,1
( 2023/02/09 16:14:21.749) #right_data: ,0.26,0.96,0.92,1.23,0,0.68,0.45,0.93
