( 2023/02/09 17:05:27.977) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:05:55.903) #right_data: ,0.64,0.0,0.0,0.63,0.0,0.13,4.85,4.59
( 2023/02/09 17:05:55.966) #right_data: ,0.64,0.0,0.0,0.88,0.0,0.65,2.89,3.4
( 2023/02/09 17:05:56.031) #right_data: ,0.68,0.0,0.16,1.04,0.0,0.93,2.53,2.98
( 2023/02/09 17:05:56.092) #right_data: ,0.97,0.0,0.76,0.23,0.0,1.34,0.91,1.23
( 2023/02/09 17:05:56.150) #right_data: ,1.06,0.02,0.86,0.29,0.0,1.21,0.5,0.69
( 2023/02/09 17:05:56.217) #right_data: ,1.06,0.02,0.86,0.29,0.0,1.21,0.5,0.69
( 2023/02/09 17:05:56.286) #right_data: ,3.58,2.42,0.99,0.41,0.0,1.03,0.05,0.02
( 2023/02/09 17:05:56.357) #right_data: ,3.58,2.42,0.99,0.41,0.0,1.03,0.05,0.02
( 2023/02/09 17:05:56.418) #right_data: ,5.01,0.83,0.19,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.479) #right_data: ,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.544) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.613) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.686) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.01
( 2023/02/09 17:05:56.748) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.01,0.01
( 2023/02/09 17:05:56.808) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.872) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:56.951) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:57.021) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,1.21,1.09
( 2023/02/09 17:05:57.082) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,3.36,2.64
( 2023/02/09 17:05:57.142) #right_data: ,0.49,0.0,0.0,0.0,0.0,0.03,6.97,5.92
( 2023/02/09 17:05:57.207) #right_data: ,0.81,0.0,0.0,0.0,0.0,0.35,7.13,6.2
( 2023/02/09 17:05:57.276) #right_data: ,0.81,0.0,0.0,0.02,0.0,0.5,6.8,5.86
( 2023/02/09 17:05:57.345) #right_data: ,0.78,0.0,0.0,0.06,0.0,0.62,6.13,5.54
( 2023/02/09 17:05:57.405) #right_data: ,0.97,0.0,0.0,0.33,0.0,1.0,5.24,4.54
( 2023/02/09 17:05:57.465) #right_data: ,1.06,0.0,0.04,0.47,0.0,1.08,4.85,4.21
( 2023/02/09 17:05:57.529) #right_data: ,1.06,0.0,0.04,0.47,0.0,1.08,4.85,4.21
( 2023/02/09 17:05:57.597) #right_data: ,1.22,0.27,0.43,0.63,0.0,1.11,3.29,2.85
( 2023/02/09 17:05:57.666) #right_data: ,0.44,0.64,0.62,0.73,0.01,1.13,2.34,1.61
( 2023/02/09 17:05:57.728) #right_data: ,5.18,4.12,0.96,1.0,0.0,0.23,0.0,0.0
( 2023/02/09 17:05:57.790) #right_data: ,4.3,0.49,0.16,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:57.854) #right_data: ,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:57.925) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.01
( 2023/02/09 17:05:57.990) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.01,0.03
( 2023/02/09 17:05:58.051) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.01,0.03
( 2023/02/09 17:05:58.111) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.01,0.02
( 2023/02/09 17:05:58.175) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.01
( 2023/02/09 17:05:58.246) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.01,0.01
( 2023/02/09 17:05:58.315) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01
( 2023/02/09 17:05:58.376) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,2.82,2.21
( 2023/02/09 17:05:58.436) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,4.75,3.99
( 2023/02/09 17:05:58.496) #right_data: ,0.58,0.0,0.0,0.0,0.0,0.16,6.8,6.06
( 2023/02/09 17:05:58.566) #right_data: ,0.62,0.0,0.0,0.01,0.0,0.27,7.22,6.13
( 2023/02/09 17:05:58.635) #right_data: ,0.52,0.0,0.0,0.04,0.0,0.37,7.13,6.13
( 2023/02/09 17:05:58.701) #right_data: ,0.52,0.0,0.0,0.04,0.0,0.37,7.13,6.13
( 2023/02/09 17:05:58.762) #right_data: ,0.52,0.0,0.0,0.04,0.0,0.37,7.13,6.13
( 2023/02/09 17:05:58.828) #right_data: ,0.98,0.0,0.03,0.35,0.0,0.69,5.42,4.64
( 2023/02/09 17:05:58.896) #right_data: ,1.17,0.13,0.21,0.42,0.0,0.74,4.75,3.86
( 2023/02/09 17:05:58.970) #right_data: ,1.23,1.21,0.83,0.79,0.01,0.87,1.92,0.58
( 2023/02/09 17:05:59.036) #right_data: ,4.03,4.08,1.34,1.25,0.0,0.51,0.03,0.09
( 2023/02/09 17:05:59.097) #right_data: ,5.54,3.29,0.97,0.32,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.159) #right_data: ,1.61,0.06,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.225) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.295) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.366) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.02
( 2023/02/09 17:05:59.429) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.02
( 2023/02/09 17:05:59.488) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.552) #right_data: ,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.621) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.695) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:05:59.756) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,3.95,2.7
( 2023/02/09 17:05:59.815) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.16,7.05,5.79
( 2023/02/09 17:05:59.881) #right_data: ,0.76,0.0,0.0,0.02,0.0,0.35,7.58,6.13
( 2023/02/09 17:05:59.951) #right_data: ,0.94,0.0,0.0,0.03,0.0,0.33,7.22,5.73
( 2023/02/09 17:06:00.022) #right_data: ,0.94,0.0,0.0,0.03,0.0,0.33,7.22,5.73
( 2023/02/09 17:06:00.083) #right_data: ,1.03,0.45,0.27,0.38,0.0,0.58,4.54,3.36
( 2023/02/09 17:06:00.142) #right_data: ,1.15,0.9,0.44,0.49,0.0,0.62,4.03,2.82
( 2023/02/09 17:06:00.203) #right_data: ,1.15,0.9,0.44,0.49,0.0,0.62,4.03,2.82
( 2023/02/09 17:06:00.264) #right_data: ,2.64,4.21,0.87,1.2,0.0,0.68,0.31,0.27
( 2023/02/09 17:06:00.329) #right_data: ,4.85,6.27,2.03,1.21,0.0,0.1,0.0,0.0
( 2023/02/09 17:06:00.395) #right_data: ,4.85,6.27,2.03,1.21,0.0,0.1,0.0,0.0
( 2023/02/09 17:06:00.461) #right_data: ,4.96,1.96,0.52,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.526) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.594) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.669) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.736) #right_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.799) #right_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.859) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.926) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:00.996) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:01.060) #right_data: ,0.05,0.0,0.0,0.0,0.0,0.0,1.02,0.58
( 2023/02/09 17:06:01.119) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.03,5.86,5.42
( 2023/02/09 17:06:01.178) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.03,5.86,5.42
( 2023/02/09 17:06:01.243) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.16,6.27,5.66
( 2023/02/09 17:06:01.314) #right_data: ,0.66,0.0,0.0,0.24,0.0,0.84,5.99,5.24
( 2023/02/09 17:06:01.387) #right_data: ,0.61,0.0,0.0,0.32,0.0,0.93,5.6,5.07
( 2023/02/09 17:06:01.449) #right_data: ,0.47,0.0,0.23,0.58,0.0,1.09,4.96,4.26
( 2023/02/09 17:06:01.508) #right_data: ,0.46,0.02,0.38,0.63,0.0,1.13,4.85,4.17
( 2023/02/09 17:06:01.574) #right_data: ,0.65,0.41,0.87,0.94,0.0,0.03,2.76,2.53
( 2023/02/09 17:06:01.643) #right_data: ,1.0,0.23,0.53,0.16,0.01,0.32,0.02,1.0
( 2023/02/09 17:06:01.715) #right_data: ,0.15,1.63,1.41,0.68,0.02,0.29,0.43,0.4
( 2023/02/09 17:06:01.780) #right_data: ,3.55,4.45,2.67,0.85,0.0,0.48,0.0,0.0
( 2023/02/09 17:06:01.841) #right_data: ,4.3,4.17,2.01,0.08,0.0,0.16,0.0,0.0
( 2023/02/09 17:06:01.901) #right_data: ,4.26,1.22,1.01,0.46,0.0,0.03,0.0,0.0
( 2023/02/09 17:06:01.970) #right_data: ,1.96,0.0,0.19,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.040) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.100) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.161) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.222) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.291) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.360) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.421) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:02.481) #right_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.35
( 2023/02/09 17:06:02.542) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,4.49,3.66
( 2023/02/09 17:06:02.618) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,4.49,3.66
( 2023/02/09 17:06:02.690) #right_data: ,0.78,0.0,0.0,0.16,0.0,0.5,6.88,5.42
( 2023/02/09 17:06:02.753) #right_data: ,0.69,0.0,0.02,0.32,0.0,0.64,6.42,5.12
( 2023/02/09 17:06:02.813) #right_data: ,0.67,0.18,0.24,0.43,0.0,0.67,5.92,4.49
( 2023/02/09 17:06:02.877) #right_data: ,0.68,0.31,0.33,0.53,0.0,0.7,5.42,4.03
( 2023/02/09 17:06:02.947) #right_data: ,0.75,0.56,0.45,0.66,0.0,0.8,4.75,3.66
( 2023/02/09 17:06:03.019) #right_data: ,1.05,1.15,0.76,0.87,0.0,0.95,2.64,1.49
( 2023/02/09 17:06:03.081) #right_data: ,0.07,0.7,0.99,1.06,0.0,0.97,1.3,1.19
( 2023/02/09 17:06:03.143) #right_data: ,2.58,3.91,0.58,0.11,0.0,0.78,0.21,0.19
( 2023/02/09 17:06:03.201) #right_data: ,5.66,5.73,0.91,0.53,0.0,0.03,0.0,0.0
( 2023/02/09 17:06:03.267) #right_data: ,5.24,1.57,0.36,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.343) #right_data: ,2.98,0.4,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.405) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.467) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.531) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.598) #right_data: ,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.668) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.736) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.797) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.856) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:03.919) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.72,0.72
( 2023/02/09 17:06:03.991) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.08,6.13,5.99
( 2023/02/09 17:06:04.060) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.08,6.13,5.99
( 2023/02/09 17:06:04.126) #right_data: ,1.11,0.0,0.27,1.01,0.0,0.76,2.95,2.82
( 2023/02/09 17:06:04.186) #right_data: ,1.19,0.0,0.49,1.18,0.0,1.11,1.89,1.96
( 2023/02/09 17:06:04.254) #right_data: ,1.19,0.0,0.49,1.18,0.0,1.11,1.89,1.96
( 2023/02/09 17:06:04.321) #right_data: ,0.99,0.0,1.08,0.99,0.01,1.92,0.75,1.25
( 2023/02/09 17:06:04.396) #right_data: ,0.92,0.0,0.29,1.53,0.01,2.21,0.57,0.87
( 2023/02/09 17:06:04.459) #right_data: ,0.98,0.01,0.61,1.83,0.01,2.23,0.43,0.63
( 2023/02/09 17:06:04.519) #right_data: ,1.61,1.02,1.92,1.96,0.01,0.57,0.04,0.0
( 2023/02/09 17:06:04.583) #right_data: ,2.92,2.56,2.21,1.78,0.0,1.18,0.0,0.0
( 2023/02/09 17:06:04.653) #right_data: ,4.12,3.25,2.28,1.23,0.0,0.74,0.0,0.0
( 2023/02/09 17:06:04.723) #right_data: ,5.79,1.63,1.0,0.46,0.0,0.05,0.0,0.0
( 2023/02/09 17:06:04.786) #right_data: ,2.98,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:04.844) #right_data: ,2.98,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:04.908) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:04.974) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.044) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.105) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.165) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.232) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.301) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:05.363) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,1.13,0.83
( 2023/02/09 17:06:05.424) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,6.65,5.36
( 2023/02/09 17:06:05.483) #right_data: ,0.38,0.0,0.0,0.12,0.0,0.37,7.05,5.73
( 2023/02/09 17:06:05.546) #right_data: ,0.39,0.0,0.0,0.37,0.0,0.73,6.8,5.54
( 2023/02/09 17:06:05.612) #right_data: ,0.37,0.0,0.0,0.5,0.0,0.87,6.2,5.07
( 2023/02/09 17:06:05.682) #right_data: ,0.29,0.0,0.04,0.62,0.0,0.97,5.73,4.54
( 2023/02/09 17:06:05.744) #right_data: ,0.29,0.0,0.04,0.62,0.0,0.97,5.73,4.54
( 2023/02/09 17:06:05.807) #right_data: ,0.29,0.0,0.04,0.62,0.0,0.97,5.73,4.54
( 2023/02/09 17:06:05.875) #right_data: ,1.19,2.82,1.23,0.75,0.02,1.14,0.7,0.45
( 2023/02/09 17:06:05.940) #right_data: ,1.23,4.49,2.03,1.12,0.0,0.87,0.07,0.08
( 2023/02/09 17:06:06.010) #right_data: ,2.7,5.73,2.58,1.11,0.0,0.45,0.0,0.0
( 2023/02/09 17:06:06.076) #right_data: ,5.42,4.59,0.13,0.28,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.137) #right_data: ,2.64,0.54,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.198) #right_data: ,2.64,0.54,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.265) #right_data: ,2.64,0.54,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.331) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.400) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.461) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.520) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.583) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.651) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:06.719) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.11,0.1
( 2023/02/09 17:06:06.781) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,3.29,2.7
( 2023/02/09 17:06:06.840) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.08,6.2,6.13
( 2023/02/09 17:06:06.905) #right_data: ,0.56,0.0,0.0,0.08,0.0,0.56,6.34,5.86
( 2023/02/09 17:06:06.974) #right_data: ,0.61,0.0,0.0,0.26,0.0,0.93,5.99,5.36
( 2023/02/09 17:06:07.042) #right_data: ,0.56,0.0,0.04,0.67,0.0,0.16,4.54,3.99
( 2023/02/09 17:06:07.103) #right_data: ,0.56,0.0,0.04,0.67,0.0,0.16,4.54,3.99
( 2023/02/09 17:06:07.162) #right_data: ,0.73,0.12,1.13,0.03,0.02,1.25,1.25,1.11
( 2023/02/09 17:06:07.225) #right_data: ,0.81,0.29,0.08,0.36,0.03,1.41,0.42,0.51
( 2023/02/09 17:06:07.294) #right_data: ,0.88,1.01,1.57,1.12,0.02,0.62,0.19,0.2
( 2023/02/09 17:06:07.363) #right_data: ,2.36,2.64,1.92,1.14,0.0,1.21,0.02,0.0
( 2023/02/09 17:06:07.429) #right_data: ,4.64,3.82,2.39,0.59,0.0,0.5,0.0,0.0
( 2023/02/09 17:06:07.491) #right_data: ,5.79,2.67,0.78,0.75,0.0,0.08,0.0,0.0
( 2023/02/09 17:06:07.551) #right_data: ,5.79,2.67,0.78,0.75,0.0,0.08,0.0,0.0
( 2023/02/09 17:06:07.617) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:07.681) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:07.753) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:07.815) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:07.876) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:07.942) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:08.011) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:08.079) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,1.26,0.29
( 2023/02/09 17:06:08.141) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,5.79,4.45
( 2023/02/09 17:06:08.200) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,7.22,6.06
( 2023/02/09 17:06:08.262) #right_data: ,0.69,0.0,0.0,0.09,0.0,0.64,7.05,5.79
( 2023/02/09 17:06:08.330) #right_data: ,0.64,0.0,0.0,0.44,0.0,1.01,6.06,4.75
( 2023/02/09 17:06:08.400) #right_data: ,0.64,0.0,0.0,0.44,0.0,1.01,6.06,4.75
( 2023/02/09 17:06:08.461) #right_data: ,0.64,0.0,0.0,0.44,0.0,1.01,6.06,4.75
( 2023/02/09 17:06:08.521) #right_data: ,0.64,0.0,0.0,0.44,0.0,1.01,6.06,4.75
( 2023/02/09 17:06:08.580) #right_data: ,0.54,1.07,0.17,0.08,0.02,0.25,2.36,1.41
( 2023/02/09 17:06:08.646) #right_data: ,0.54,1.07,0.17,0.08,0.02,0.25,2.36,1.41
( 2023/02/09 17:06:08.716) #right_data: ,0.0,2.85,1.94,1.25,0.03,1.2,0.28,0.18
( 2023/02/09 17:06:08.783) #right_data: ,2.5,5.3,2.89,1.36,0.0,0.58,0.0,0.0
( 2023/02/09 17:06:08.846) #right_data: ,3.78,5.86,2.82,0.91,0.0,0.26,0.0,0.0
( 2023/02/09 17:06:08.905) #right_data: ,2.5,0.22,0.22,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:08.969) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.037) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.102) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.163) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.224) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.288) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.356) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.426) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.486) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:09.545) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,2.03,2.08
( 2023/02/09 17:06:09.608) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.04,5.48,5.3
( 2023/02/09 17:06:09.678) #right_data: ,0.33,0.0,0.0,0.04,0.0,0.21,5.79,5.42
( 2023/02/09 17:06:09.748) #right_data: ,0.74,0.0,0.13,0.55,0.0,1.03,5.79,5.01
( 2023/02/09 17:06:09.808) #right_data: ,0.81,0.01,0.53,0.85,0.0,1.25,4.45,3.99
( 2023/02/09 17:06:09.867) #right_data: ,0.92,0.1,0.76,1.09,0.0,0.41,3.18,2.53
( 2023/02/09 17:06:09.930) #right_data: ,1.09,0.51,0.16,0.87,0.01,1.07,1.23,1.18
( 2023/02/09 17:06:09.998) #right_data: ,1.17,0.75,0.47,1.18,0.01,1.11,0.71,0.73
( 2023/02/09 17:06:10.065) #right_data: ,1.06,0.62,1.26,1.39,0.01,0.47,0.2,0.1
( 2023/02/09 17:06:10.128) #right_data: ,3.36,3.29,1.85,1.16,0.0,0.85,0.0,0.0
( 2023/02/09 17:06:10.189) #right_data: ,5.42,4.64,1.89,1.16,0.0,0.22,0.0,0.0
( 2023/02/09 17:06:10.252) #right_data: ,6.06,4.49,1.36,0.82,0.0,0.08,0.0,0.0
( 2023/02/09 17:06:10.320) #right_data: ,6.34,3.29,0.11,0.33,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.386) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.453) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.543) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.607) #right_data: ,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.676) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.748) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.810) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.869) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:10.930) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.03,1.09
( 2023/02/09 17:06:10.996) #right_data: ,0.19,0.0,0.0,0.01,0.0,0.03,6.34,5.79
( 2023/02/09 17:06:11.064) #right_data: ,0.82,0.0,0.0,0.29,0.0,0.77,6.72,5.66
( 2023/02/09 17:06:11.131) #right_data: ,0.78,0.0,0.01,0.49,0.0,0.99,5.86,4.75
( 2023/02/09 17:06:11.192) #right_data: ,0.64,0.02,0.34,0.64,0.01,1.11,5.12,3.86
( 2023/02/09 17:06:11.251) #right_data: ,0.6,0.66,0.85,0.93,0.02,1.22,3.36,2.16
( 2023/02/09 17:06:11.317) #right_data: ,0.73,1.25,0.15,1.27,0.02,0.25,1.34,0.61
( 2023/02/09 17:06:11.387) #right_data: ,0.81,0.33,0.47,0.23,0.02,0.25,0.45,1.21
( 2023/02/09 17:06:11.457) #right_data: ,0.12,2.79,1.67,0.84,0.02,1.14,0.25,0.18
( 2023/02/09 17:06:11.519) #right_data: ,1.47,4.45,2.16,1.02,0.01,0.98,0.04,0.0
( 2023/02/09 17:06:11.580) #right_data: ,5.18,6.2,1.78,0.88,0.0,0.06,0.0,0.0
( 2023/02/09 17:06:11.644) #right_data: ,5.66,5.01,0.51,0.3,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:11.718) #right_data: ,5.66,5.01,0.51,0.3,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:11.787) #right_data: ,5.66,2.67,0.81,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:11.850) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:11.908) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:06:11.972) #right_data: ,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
