( 2023/02/09 17:05:27.969) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 17:10:06.710) #left_data: ,5.12,6.49,5.42,2.28,0.0,0.25,0.0,0.0
( 2023/02/09 17:10:06.771) #left_data: ,5.12,6.49,5.42,2.28,0.0,0.25,0.0,0.0
( 2023/02/09 17:10:06.830) #left_data: ,6.97,4.35,1.36,0.36,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:06.891) #left_data: ,0.44,0.13,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:06.957) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.023) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.090) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.148) #left_data: ,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.209) #left_data: ,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.274) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.341) #left_data: ,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.404) #left_data: ,0.0,0.03,0.08,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:07.462) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,3.82,4.26
( 2023/02/09 17:10:07.522) #left_data: ,0.05,0.04,0.3,0.79,0.0,1.05,6.72,7.22
( 2023/02/09 17:10:07.588) #left_data: ,0.05,0.04,0.3,0.79,0.0,1.05,6.72,7.22
( 2023/02/09 17:10:07.655) #left_data: ,0.11,0.22,0.59,1.04,0.0,1.24,6.57,6.8
( 2023/02/09 17:10:07.725) #left_data: ,0.14,0.54,0.85,1.2,0.0,0.12,5.48,5.6
( 2023/02/09 17:10:07.783) #left_data: ,0.25,1.01,1.11,0.26,0.0,0.15,4.96,4.8
( 2023/02/09 17:10:07.842) #left_data: ,0.55,0.68,0.76,0.99,0.0,0.53,3.66,3.43
( 2023/02/09 17:10:07.903) #left_data: ,0.55,0.68,0.76,0.99,0.0,0.53,3.66,3.43
( 2023/02/09 17:10:07.972) #left_data: ,0.4,3.91,3.22,2.16,0.0,0.78,0.64,0.26
( 2023/02/09 17:10:08.037) #left_data: ,2.53,5.36,4.4,2.58,0.0,1.13,0.0,0.0
( 2023/02/09 17:10:08.104) #left_data: ,4.85,6.2,5.18,2.13,0.0,0.46,0.0,0.0
( 2023/02/09 17:10:08.163) #left_data: ,7.05,5.92,3.95,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.226) #left_data: ,6.97,3.74,0.69,0.41,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.291) #left_data: ,0.82,0.14,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.360) #left_data: ,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.423) #left_data: ,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.482) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.541) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.609) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.676) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.741) #left_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.799) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:08.861) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.34
( 2023/02/09 17:10:08.927) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,2.21,2.34
( 2023/02/09 17:10:08.997) #left_data: ,0.1,0.07,0.28,0.67,0.0,0.63,5.92,6.2
( 2023/02/09 17:10:09.059) #left_data: ,0.15,0.28,0.52,0.73,0.0,0.7,6.27,6.34
( 2023/02/09 17:10:09.118) #left_data: ,0.15,0.28,0.52,0.73,0.0,0.7,6.27,6.34
( 2023/02/09 17:10:09.177) #left_data: ,0.21,0.55,0.7,0.79,0.0,0.72,5.66,5.6
( 2023/02/09 17:10:09.235) #left_data: ,0.21,0.55,0.7,0.79,0.0,0.72,5.66,5.6
( 2023/02/09 17:10:09.299) #left_data: ,0.31,0.85,0.97,1.06,0.0,0.92,5.12,4.9
( 2023/02/09 17:10:09.364) #left_data: ,0.5,1.19,0.16,0.44,0.0,1.23,3.95,3.62
( 2023/02/09 17:10:09.428) #left_data: ,0.9,1.39,1.78,1.32,0.01,0.58,1.94,0.55
( 2023/02/09 17:10:09.486) #left_data: ,1.16,3.95,3.4,1.99,0.0,0.28,0.65,0.04
( 2023/02/09 17:10:09.546) #left_data: ,4.26,6.27,5.18,2.39,0.0,0.66,0.0,0.0
( 2023/02/09 17:10:09.614) #left_data: ,6.8,6.2,4.17,0.73,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:09.684) #left_data: ,6.65,4.26,0.88,0.39,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:09.749) #left_data: ,6.65,4.26,0.88,0.39,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:09.807) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:09.866) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:09.931) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.000) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.062) #left_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.119) #left_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.178) #left_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.239) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:10.305) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.01,2.76,2.16
( 2023/02/09 17:10:10.370) #left_data: ,0.0,0.0,0.0,0.16,0.0,0.17,6.13,6.97
( 2023/02/09 17:10:10.436) #left_data: ,0.06,0.0,0.19,0.86,0.0,0.96,6.65,6.72
( 2023/02/09 17:10:10.494) #left_data: ,0.24,0.68,0.79,0.82,0.0,0.74,6.57,6.34
( 2023/02/09 17:10:10.618) #left_data: ,0.27,0.87,0.87,0.86,0.0,0.74,6.27,5.73
( 2023/02/09 17:10:10.684) #left_data: ,0.31,0.96,1.0,0.98,0.0,0.87,5.73,5.01
( 2023/02/09 17:10:10.748) #left_data: ,0.39,1.07,1.16,1.16,0.0,1.02,5.18,4.49
( 2023/02/09 17:10:10.806) #left_data: ,0.56,0.36,0.78,0.63,0.0,1.27,3.58,3.29
( 2023/02/09 17:10:10.866) #left_data: ,1.08,2.26,2.53,1.69,0.0,0.35,1.12,1.25
( 2023/02/09 17:10:10.932) #left_data: ,2.61,5.3,4.85,2.73,0.0,0.99,0.0,0.0
( 2023/02/09 17:10:10.999) #left_data: ,5.24,5.99,5.18,1.39,0.0,0.05,0.0,0.0
( 2023/02/09 17:10:11.057) #left_data: ,5.79,4.54,1.37,0.49,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.115) #left_data: ,0.53,0.63,0.21,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.173) #left_data: ,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.231) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.292) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.357) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.424) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.485) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.546) #left_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.611) #left_data: ,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:11.680) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0
( 2023/02/09 17:10:11.745) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.08,5.18,5.73
( 2023/02/09 17:10:11.804) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.08,5.18,5.73
( 2023/02/09 17:10:11.862) #left_data: ,0.24,0.0,0.01,0.61,0.0,0.76,6.65,7.13
( 2023/02/09 17:10:11.923) #left_data: ,0.33,0.06,0.28,0.67,0.0,0.84,6.49,6.88
( 2023/02/09 17:10:11.992) #left_data: ,0.44,0.31,0.63,0.86,0.0,0.96,5.92,6.06
( 2023/02/09 17:10:12.057) #left_data: ,0.6,0.69,0.99,1.1,0.0,1.11,4.9,4.64
( 2023/02/09 17:10:12.120) #left_data: ,0.74,1.1,0.18,0.35,0.0,0.12,3.7,3.55
( 2023/02/09 17:10:12.180) #left_data: ,1.07,0.7,1.36,1.18,0.0,0.69,2.13,1.53
( 2023/02/09 17:10:12.243) #left_data: ,1.07,0.7,1.36,1.18,0.0,0.69,2.13,1.53
( 2023/02/09 17:10:12.309) #left_data: ,1.25,2.39,2.7,1.94,0.0,0.93,0.67,0.32
( 2023/02/09 17:10:12.374) #left_data: ,5.79,5.01,4.85,1.96,0.0,0.39,0.0,0.0
( 2023/02/09 17:10:12.433) #left_data: ,6.72,4.17,2.95,1.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.492) #left_data: ,3.7,0.9,0.5,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.552) #left_data: ,0.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.619) #left_data: ,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.685) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.748) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.808) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.870) #left_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:12.936) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:13.006) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:13.069) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:13.129) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.18,5.48,6.88
( 2023/02/09 17:10:13.190) #left_data: ,0.0,0.0,0.0,0.55,0.0,1.08,6.57,7.86
( 2023/02/09 17:10:13.252) #left_data: ,0.0,0.0,0.0,0.55,0.0,1.08,6.57,7.86
( 2023/02/09 17:10:13.313) #left_data: ,0.06,0.0,0.09,0.85,0.0,0.17,6.34,7.39
( 2023/02/09 17:10:13.377) #left_data: ,0.39,0.82,0.13,0.42,0.0,1.09,3.36,3.91
( 2023/02/09 17:10:13.435) #left_data: ,0.39,0.82,0.13,0.42,0.0,1.09,3.36,3.91
( 2023/02/09 17:10:13.495) #left_data: ,0.69,0.75,1.55,1.12,0.0,1.53,0.98,0.99
( 2023/02/09 17:10:13.556) #left_data: ,1.18,2.18,2.61,1.87,0.01,1.61,0.94,0.91
( 2023/02/09 17:10:13.622) #left_data: ,1.18,2.18,2.61,1.87,0.01,1.61,0.94,0.91
( 2023/02/09 17:10:13.693) #left_data: ,2.58,3.51,3.58,2.13,0.0,1.17,0.0,0.0
( 2023/02/09 17:10:13.758) #left_data: ,4.96,4.59,4.3,1.59,0.0,0.69,0.0,0.0
( 2023/02/09 17:10:13.818) #left_data: ,6.49,5.07,4.26,1.21,0.0,0.13,0.0,0.0
( 2023/02/09 17:10:13.875) #left_data: ,6.65,3.82,1.3,0.4,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:13.939) #left_data: ,6.65,3.82,1.3,0.4,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.006) #left_data: ,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.072) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.131) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.192) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.255) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.324) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.387) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.445) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.504) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:14.563) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.1,5.07,6.06
( 2023/02/09 17:10:14.628) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.1,5.07,6.06
( 2023/02/09 17:10:14.696) #left_data: ,0.04,0.0,0.07,0.77,0.0,0.11,6.65,7.67
( 2023/02/09 17:10:14.758) #left_data: ,0.08,0.05,0.58,1.03,0.0,0.69,6.06,6.88
( 2023/02/09 17:10:14.817) #left_data: ,0.08,0.05,0.58,1.03,0.0,0.69,6.06,6.88
( 2023/02/09 17:10:14.877) #left_data: ,0.13,0.32,1.1,0.0,0.0,0.96,5.36,5.6
( 2023/02/09 17:10:14.942) #left_data: ,0.14,0.51,1.26,0.17,0.0,1.07,5.01,5.18
( 2023/02/09 17:10:15.008) #left_data: ,0.16,0.53,0.29,0.47,0.0,1.36,5.01,5.18
( 2023/02/09 17:10:15.070) #left_data: ,0.18,0.49,0.78,0.96,0.0,1.87,4.4,4.59
( 2023/02/09 17:10:15.128) #left_data: ,0.26,0.7,1.49,1.67,0.01,2.28,2.64,2.89
( 2023/02/09 17:10:15.188) #left_data: ,0.61,0.03,2.7,2.42,0.03,2.61,0.61,1.04
( 2023/02/09 17:10:15.247) #left_data: ,0.9,2.92,4.03,2.92,0.03,1.87,0.21,0.16
( 2023/02/09 17:10:15.313) #left_data: ,3.58,4.8,4.96,2.64,0.0,0.95,0.0,0.0
( 2023/02/09 17:10:15.378) #left_data: ,5.07,4.64,4.17,0.19,0.0,0.22,0.0,0.0
( 2023/02/09 17:10:15.437) #left_data: ,5.07,2.89,0.96,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.495) #left_data: ,1.83,0.26,0.21,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.614) #left_data: ,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.683) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.747) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.805) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.866) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.930) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:15.990) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:16.052) #left_data: ,0.01,0.0,0.0,0.01,0.0,0.06,0.0,0.01
( 2023/02/09 17:10:16.114) #left_data: ,0.01,0.0,0.0,0.01,0.0,0.06,0.0,0.01
( 2023/02/09 17:10:16.172) #left_data: ,0.0,0.0,0.0,0.06,0.0,0.25,6.8,7.76
( 2023/02/09 17:10:16.233) #left_data: ,0.0,0.0,0.0,0.78,0.0,1.19,7.05,7.39
( 2023/02/09 17:10:16.303) #left_data: ,0.05,0.0,0.39,1.18,0.0,0.73,6.72,6.8
( 2023/02/09 17:10:16.369) #left_data: ,0.08,0.28,1.05,0.7,0.0,1.41,5.66,5.24
( 2023/02/09 17:10:16.430) #left_data: ,0.06,0.89,0.62,1.11,0.0,1.57,4.69,3.78
( 2023/02/09 17:10:16.490) #left_data: ,0.1,0.81,1.34,1.41,0.0,1.63,3.66,2.53
( 2023/02/09 17:10:16.552) #left_data: ,0.47,1.72,1.96,1.74,0.0,1.57,2.47,1.34
( 2023/02/09 17:10:16.618) #left_data: ,0.97,2.13,2.64,2.36,0.0,1.69,0.57,1.14
( 2023/02/09 17:10:16.686) #left_data: ,0.97,2.13,2.64,2.36,0.0,1.69,0.57,1.14
( 2023/02/09 17:10:16.758) #left_data: ,3.4,4.75,4.59,3.43,0.0,0.85,0.0,0.0
( 2023/02/09 17:10:16.817) #left_data: ,5.92,5.6,4.59,1.99,0.0,0.26,0.0,0.0
( 2023/02/09 17:10:16.877) #left_data: ,5.92,5.6,4.59,1.99,0.0,0.26,0.0,0.0
( 2023/02/09 17:10:16.947) #left_data: ,2.85,1.13,0.41,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.015) #left_data: ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.082) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.140) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.199) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.263) #left_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.332) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.395) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.453) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:17.511) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.03,0.88,0.97
( 2023/02/09 17:10:17.572) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.03,0.88,0.97
( 2023/02/09 17:10:17.640) #left_data: ,0.0,0.0,0.03,0.09,0.0,0.05,2.53,3.36
( 2023/02/09 17:10:17.706) #left_data: ,0.0,0.06,0.27,0.56,0.0,0.51,4.54,5.01
( 2023/02/09 17:10:17.769) #left_data: ,0.05,0.27,0.59,0.79,0.0,0.83,5.36,5.54
( 2023/02/09 17:10:17.828) #left_data: ,0.05,0.27,0.59,0.82,0.0,0.94,5.66,6.06
( 2023/02/09 17:10:17.888) #left_data: ,0.05,0.27,0.67,0.94,0.0,1.07,5.6,5.86
( 2023/02/09 17:10:17.957) #left_data: ,0.08,0.34,0.88,1.16,0.0,0.17,5.01,5.24
( 2023/02/09 17:10:18.021) #left_data: ,0.14,0.5,1.18,0.63,0.0,0.79,4.64,4.8
( 2023/02/09 17:10:18.086) #left_data: ,0.29,1.06,0.78,0.87,0.0,0.91,4.08,4.12
( 2023/02/09 17:10:18.143) #left_data: ,0.46,0.28,1.16,0.94,0.0,0.76,3.91,3.43
( 2023/02/09 17:10:18.201) #left_data: ,0.46,0.28,1.16,0.94,0.0,0.76,3.91,3.43
( 2023/02/09 17:10:18.265) #left_data: ,0.11,2.34,2.7,2.21,0.03,1.67,1.37,1.26
( 2023/02/09 17:10:18.330) #left_data: ,0.11,2.34,2.7,2.21,0.03,1.67,1.37,1.26
( 2023/02/09 17:10:18.400) #left_data: ,3.15,5.3,4.69,2.82,0.0,0.21,0.0,0.0
( 2023/02/09 17:10:18.458) #left_data: ,5.66,4.08,1.3,0.68,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.517) #left_data: ,3.22,0.97,0.36,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.583) #left_data: ,3.22,0.97,0.36,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.652) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.716) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.777) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.838) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.898) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:18.964) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:19.032) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:19.107) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:19.165) #left_data: ,0.0,0.0,0.0,0.07,0.0,0.23,5.18,6.34
( 2023/02/09 17:10:19.223) #left_data: ,0.04,0.0,0.04,0.62,0.0,0.99,5.79,6.8
( 2023/02/09 17:10:19.292) #left_data: ,0.04,0.0,0.04,0.62,0.0,0.99,5.79,6.8
( 2023/02/09 17:10:19.359) #left_data: ,0.06,0.0,0.22,0.76,0.0,1.14,5.99,6.88
( 2023/02/09 17:10:19.426) #left_data: ,0.13,0.34,0.73,0.96,0.0,1.26,5.73,6.34
( 2023/02/09 17:10:19.484) #left_data: ,0.13,0.34,0.73,0.96,0.0,1.26,5.73,6.34
( 2023/02/09 17:10:19.542) #left_data: ,0.18,0.6,0.94,1.05,0.0,0.17,5.42,5.86
( 2023/02/09 17:10:19.606) #left_data: ,0.19,0.7,1.02,1.12,0.0,0.26,5.24,5.54
( 2023/02/09 17:10:19.675) #left_data: ,0.26,0.81,1.17,0.16,0.0,0.87,4.85,5.12
( 2023/02/09 17:10:19.738) #left_data: ,0.36,0.9,0.42,0.82,0.0,1.53,3.4,3.95
( 2023/02/09 17:10:19.796) #left_data: ,0.74,1.19,1.45,1.85,0.02,2.16,2.03,2.58
( 2023/02/09 17:10:19.854) #left_data: ,1.02,2.64,3.22,2.76,0.04,2.06,0.54,0.06
( 2023/02/09 17:10:19.916) #left_data: ,3.51,4.49,4.17,2.36,0.0,0.75,0.0,0.0
( 2023/02/09 17:10:19.984) #left_data: ,4.54,3.99,3.01,1.09,0.0,0.04,0.0,0.0
( 2023/02/09 17:10:20.050) #left_data: ,3.99,0.58,0.97,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.110) #left_data: ,1.1,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.170) #left_data: ,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.228) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.293) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.362) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.426) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.485) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.544) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.672) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:20.737) #left_data: ,0.02,0.0,0.0,0.25,0.0,0.51,6.27,7.13
( 2023/02/09 17:10:20.795) #left_data: ,0.02,0.0,0.0,0.25,0.0,0.51,6.27,7.13
( 2023/02/09 17:10:20.855) #left_data: ,0.11,0.0,0.11,0.79,0.0,1.06,6.34,7.39
( 2023/02/09 17:10:20.920) #left_data: ,0.15,0.14,0.47,0.76,0.0,1.03,6.49,7.13
( 2023/02/09 17:10:20.989) #left_data: ,0.22,0.38,0.67,0.8,0.0,1.03,6.13,6.57
( 2023/02/09 17:10:21.053) #left_data: ,0.24,0.58,0.73,0.8,0.0,0.97,5.92,5.99
( 2023/02/09 17:10:21.112) #left_data: ,0.21,0.62,0.67,0.86,0.0,0.98,5.92,6.06
( 2023/02/09 17:10:21.171) #left_data: ,0.21,0.77,0.76,0.95,0.0,1.03,5.92,6.06
( 2023/02/09 17:10:21.230) #left_data: ,0.25,1.0,0.93,1.03,0.0,1.14,5.54,5.6
( 2023/02/09 17:10:21.294) #left_data: ,0.72,0.26,0.29,0.69,0.02,0.61,3.78,4.21
( 2023/02/09 17:10:21.360) #left_data: ,0.72,0.26,0.29,0.69,0.02,0.61,3.78,4.21
( 2023/02/09 17:10:21.422) #left_data: ,5.54,6.2,4.9,1.76,0.0,0.25,0.0,0.0
( 2023/02/09 17:10:21.482) #left_data: ,6.49,5.01,1.61,0.6,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.541) #left_data: ,2.58,1.17,0.29,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.604) #left_data: ,2.58,1.17,0.29,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.671) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.734) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.791) #left_data: ,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.848) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.908) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:21.977) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:22.046) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:22.108) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:22.167) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.88
( 2023/02/09 17:10:22.227) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.02,3.08,4.26
( 2023/02/09 17:10:22.292) #left_data: ,0.0,0.0,0.0,0.3,0.0,0.38,5.54,7.13
( 2023/02/09 17:10:22.360) #left_data: ,0.0,0.0,0.09,0.52,0.0,0.68,5.86,7.22
( 2023/02/09 17:10:22.424) #left_data: ,0.01,0.0,0.22,0.59,0.0,0.92,5.99,7.31
