( 2023/02/09 15:46:50.494) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 15:48:03.806) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.865) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.928) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.997) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.056) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.114) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.172) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.235) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.301) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.366) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.425) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.481) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.544) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.607) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.671) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.730) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.790) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.853) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.923) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:04.986) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.046) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.108) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.166) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.229) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.293) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.356) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.459) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.515) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.576) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.641) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.700) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.757) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.814) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.877) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:05.937) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.000) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.060) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.118) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.182) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.249) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.313) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.373) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.430) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.493) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.557) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.624) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.685) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:06.746) #right_data: ,0.01,0,0,0,0,0,0,0
