( 2023/02/09 19:19:36.468) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:24:44.196) #left_data: ,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.264) #left_data: ,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.327) #left_data: ,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.384) #left_data: ,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.445) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.509) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.576) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.640) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.698) #left_data: ,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:44.757) #left_data: ,0.0,0.0,0.0,0.29,0.0,0.26,3.74,3.51
( 2023/02/09 19:24:44.822) #left_data: ,0.15,0.13,0.69,0.5,0.0,0.72,5.86,5.6
( 2023/02/09 19:24:44.886) #left_data: ,0.26,0.36,0.96,1.25,0.0,1.23,5.6,5.24
( 2023/02/09 19:24:44.949) #left_data: ,0.41,1.0,0.96,2.21,0.0,2.26,4.75,4.3
( 2023/02/09 19:24:45.009) #left_data: ,0.66,0.85,2.5,3.29,0.01,3.01,3.78,3.62
( 2023/02/09 19:24:45.067) #left_data: ,1.02,2.28,3.51,3.78,0.02,2.98,0.91,0.3
( 2023/02/09 19:24:45.127) #left_data: ,0.28,3.32,4.03,3.78,0.02,2.73,1.0,0.65
( 2023/02/09 19:24:45.191) #left_data: ,0.28,3.32,4.03,3.78,0.02,2.73,1.0,0.65
( 2023/02/09 19:24:45.258) #left_data: ,1.11,3.86,4.49,3.91,0.03,2.7,0.67,0.37
( 2023/02/09 19:24:45.322) #left_data: ,3.01,3.99,4.69,3.82,0.0,1.3,0.0,0.0
( 2023/02/09 19:24:45.379) #left_data: ,3.01,3.99,4.69,3.82,0.0,1.3,0.0,0.0
( 2023/02/09 19:24:45.438) #left_data: ,4.03,4.12,4.59,3.29,0.0,1.22,0.0,0.0
( 2023/02/09 19:24:45.503) #left_data: ,5.6,4.17,3.62,1.47,0.0,0.41,0.0,0.0
( 2023/02/09 19:24:45.570) #left_data: ,5.6,4.17,3.62,1.47,0.0,0.41,0.0,0.0
( 2023/02/09 19:24:45.632) #left_data: ,5.86,3.4,1.18,1.07,0.0,0.02,0.0,0.0
( 2023/02/09 19:24:45.701) #left_data: ,1.1,0.18,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:45.762) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:45.822) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:45.886) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:45.950) #left_data: ,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.010) #left_data: ,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.067) #left_data: ,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.127) #left_data: ,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.193) #left_data: ,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.262) #left_data: ,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.328) #left_data: ,0.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:46.387) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.0,0.82,0.57
( 2023/02/09 19:24:46.446) #left_data: ,0.0,0.0,0.0,0.13,0.0,0.17,5.92,5.73
( 2023/02/09 19:24:46.510) #left_data: ,0.05,0.0,0.0,0.95,0.0,1.18,6.49,6.72
( 2023/02/09 19:24:46.579) #left_data: ,0.09,0.0,0.15,0.44,0.0,0.9,6.49,6.8
( 2023/02/09 19:24:46.642) #left_data: ,0.13,0.0,0.58,1.61,0.0,1.89,6.2,6.65
( 2023/02/09 19:24:46.699) #left_data: ,0.19,0.03,0.97,2.06,0.0,2.13,5.92,6.34
( 2023/02/09 19:24:46.757) #left_data: ,0.19,0.03,0.97,2.06,0.0,2.13,5.92,6.34
( 2023/02/09 19:24:46.823) #left_data: ,0.4,0.56,1.72,2.76,0.0,2.31,5.12,5.48
( 2023/02/09 19:24:46.891) #left_data: ,0.4,0.56,1.72,2.76,0.0,2.31,5.12,5.48
( 2023/02/09 19:24:46.954) #left_data: ,0.6,1.08,2.36,2.76,0.0,2.26,4.75,5.01
( 2023/02/09 19:24:47.011) #left_data: ,0.18,2.31,3.99,3.47,0.02,2.28,0.89,0.92
( 2023/02/09 19:24:47.068) #left_data: ,0.18,2.31,3.99,3.47,0.02,2.28,0.89,0.92
( 2023/02/09 19:24:47.126) #left_data: ,1.76,3.43,4.59,3.62,0.0,1.78,0.0,0.01
( 2023/02/09 19:24:47.190) #left_data: ,3.05,3.47,4.69,3.47,0.0,0.68,0.0,0.0
( 2023/02/09 19:24:47.256) #left_data: ,4.69,3.29,4.21,2.58,0.0,0.86,0.0,0.0
( 2023/02/09 19:24:47.320) #left_data: ,6.06,3.78,3.05,0.59,0.0,0.17,0.0,0.0
( 2023/02/09 19:24:47.378) #left_data: ,6.27,2.26,1.05,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.438) #left_data: ,1.14,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.506) #left_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.575) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.638) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.695) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.752) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.816) #left_data: ,0.01,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.881) #left_data: ,0.01,0.0,0.07,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:47.943) #left_data: ,0.0,0.0,0.02,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:48.002) #left_data: ,0.0,0.0,0.02,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:48.062) #left_data: ,0.05,0.04,0.15,0.43,0.0,0.26,0.87,0.54
( 2023/02/09 19:24:48.121) #left_data: ,0.05,0.04,0.15,0.43,0.0,0.26,0.87,0.54
( 2023/02/09 19:24:48.187) #left_data: ,2.42,2.31,1.87,0.4,0.01,1.06,0.82,0.68
( 2023/02/09 19:24:48.256) #left_data: ,4.17,3.62,2.92,1.16,0.05,0.03,0.78,0.63
( 2023/02/09 19:24:48.316) #left_data: ,4.9,4.08,3.29,1.34,0.07,0.25,0.61,0.61
( 2023/02/09 19:24:48.375) #left_data: ,4.9,4.08,3.29,1.34,0.07,0.25,0.61,0.61
( 2023/02/09 19:24:48.433) #left_data: ,5.01,4.21,3.58,1.69,0.04,0.4,0.9,0.42
( 2023/02/09 19:24:48.497) #left_data: ,4.75,4.08,3.47,1.67,0.03,0.32,0.97,0.49
( 2023/02/09 19:24:48.563) #left_data: ,4.75,4.08,3.47,1.67,0.03,0.32,0.97,0.49
( 2023/02/09 19:24:48.627) #left_data: ,4.9,4.35,3.36,1.49,0.05,0.3,1.25,0.66
( 2023/02/09 19:24:48.688) #left_data: ,4.9,4.35,3.36,1.49,0.05,0.3,1.25,0.66
( 2023/02/09 19:24:48.747) #left_data: ,5.36,4.8,3.55,1.32,0.07,0.38,0.94,0.32
( 2023/02/09 19:24:48.804) #left_data: ,6.49,5.79,4.49,1.32,0.0,0.83,0.0,0.0
( 2023/02/09 19:24:48.867) #left_data: ,5.6,0.7,0.49,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:48.932) #left_data: ,5.6,0.7,0.49,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:48.995) #left_data: ,0.77,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.052) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.111) #left_data: ,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.179) #left_data: ,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.245) #left_data: ,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.309) #left_data: ,0.01,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.367) #left_data: ,0.01,0.0,0.1,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.428) #left_data: ,0.01,0.0,0.1,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.491) #left_data: ,0.01,0.0,0.13,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:49.562) #left_data: ,0.09,0.15,0.46,0.51,0.0,0.39,0.38,0.92
( 2023/02/09 19:24:49.626) #left_data: ,0.09,0.15,0.46,0.51,0.0,0.39,0.38,0.92
( 2023/02/09 19:24:49.682) #left_data: ,0.59,0.23,0.85,0.09,0.0,0.19,3.43,1.83
( 2023/02/09 19:24:49.744) #left_data: ,1.25,3.01,2.79,1.47,0.1,1.32,4.3,2.23
( 2023/02/09 19:24:49.806) #left_data: ,1.25,3.01,2.79,1.47,0.1,1.32,4.3,2.23
( 2023/02/09 19:24:49.867) #left_data: ,1.43,3.11,2.58,1.26,0.1,1.07,4.21,2.36
( 2023/02/09 19:24:49.933) #left_data: ,1.07,3.01,2.36,1.16,0.07,0.88,3.74,2.03
( 2023/02/09 19:24:49.990) #left_data: ,0.49,2.79,2.58,1.43,0.05,1.11,3.18,1.72
( 2023/02/09 19:24:50.047) #left_data: ,0.2,2.58,3.01,1.99,0.05,1.57,2.67,1.53
( 2023/02/09 19:24:50.106) #left_data: ,0.41,2.76,3.29,2.36,0.06,1.94,2.79,1.65
( 2023/02/09 19:24:50.170) #left_data: ,0.41,2.76,3.29,2.36,0.06,1.94,2.79,1.65
( 2023/02/09 19:24:50.237) #left_data: ,2.92,4.12,4.03,2.34,0.1,1.69,0.97,0.49
( 2023/02/09 19:24:50.300) #left_data: ,2.92,4.12,4.03,2.34,0.1,1.69,0.97,0.49
( 2023/02/09 19:24:50.359) #left_data: ,4.69,5.3,5.12,2.36,0.0,1.15,0.0,0.0
( 2023/02/09 19:24:50.420) #left_data: ,5.36,3.7,3.32,1.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.485) #left_data: ,0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.552) #left_data: ,0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.614) #left_data: ,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.671) #left_data: ,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.733) #left_data: ,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.800) #left_data: ,0.01,0.0,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.864) #left_data: ,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.923) #left_data: ,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:50.981) #left_data: ,0.0,0.0,0.13,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:51.038) #left_data: ,0.0,0.0,0.13,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:51.097) #left_data: ,0.0,0.0,0.01,0.23,0.0,0.0,0.36,0.25
( 2023/02/09 19:24:51.166) #left_data: ,1.0,1.26,1.04,0.7,0.0,0.62,2.79,0.68
( 2023/02/09 19:24:51.232) #left_data: ,1.0,1.26,1.04,0.7,0.0,0.62,2.79,0.68
( 2023/02/09 19:24:51.295) #left_data: ,2.31,2.76,1.53,1.18,0.04,1.06,3.25,0.41
( 2023/02/09 19:24:51.355) #left_data: ,3.51,3.86,2.34,1.24,0.09,1.19,2.82,0.06
( 2023/02/09 19:24:51.415) #left_data: ,3.95,4.3,2.58,0.05,0.09,1.2,2.47,1.25
( 2023/02/09 19:24:51.481) #left_data: ,3.95,4.4,2.76,0.28,0.07,1.2,1.74,1.05
( 2023/02/09 19:24:51.548) #left_data: ,3.99,4.3,2.85,0.55,0.04,1.2,0.55,0.72
( 2023/02/09 19:24:51.612) #left_data: ,3.99,4.3,2.85,0.55,0.04,1.2,0.55,0.72
( 2023/02/09 19:24:51.670) #left_data: ,4.8,4.4,3.58,1.39,0.04,0.28,0.34,0.05
( 2023/02/09 19:24:51.734) #left_data: ,4.8,4.4,3.58,1.39,0.04,0.28,0.34,0.05
( 2023/02/09 19:24:51.800) #left_data: ,6.8,5.36,4.35,0.59,0.0,0.59,0.0,0.0
( 2023/02/09 19:24:51.866) #left_data: ,7.58,5.12,3.58,0.96,0.0,0.14,0.0,0.0
( 2023/02/09 19:24:51.928) #left_data: ,7.13,2.18,1.12,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:51.986) #left_data: ,2.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.047) #left_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.112) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.179) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.242) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.300) #left_data: ,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.359) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.425) #left_data: ,0.02,0.0,0.08,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.493) #left_data: ,0.02,0.0,0.11,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:52.556) #left_data: ,0.0,0.0,0.04,0.26,0.0,0.01,0.28,0.25
( 2023/02/09 19:24:52.616) #left_data: ,0.06,0.04,0.4,0.77,0.0,0.73,2.26,1.07
( 2023/02/09 19:24:52.676) #left_data: ,0.61,0.9,0.68,0.75,0.01,1.16,4.85,3.4
( 2023/02/09 19:24:52.735) #left_data: ,1.27,1.16,1.99,1.63,0.05,1.72,4.9,3.43
( 2023/02/09 19:24:52.801) #left_data: ,1.27,1.16,1.99,1.63,0.05,1.72,4.9,3.43
( 2023/02/09 19:24:52.865) #left_data: ,1.55,2.23,2.56,1.69,0.09,1.47,4.59,2.7
( 2023/02/09 19:24:52.928) #left_data: ,1.59,2.34,2.79,1.83,0.07,1.51,3.7,1.96
( 2023/02/09 19:24:52.985) #left_data: ,1.59,2.34,2.79,1.83,0.07,1.51,3.7,1.96
( 2023/02/09 19:24:53.044) #left_data: ,1.45,2.28,2.92,1.94,0.04,1.55,2.26,1.14
( 2023/02/09 19:24:53.108) #left_data: ,1.23,2.31,3.01,2.13,0.04,1.61,2.28,1.23
( 2023/02/09 19:24:53.176) #left_data: ,0.84,2.44,3.15,2.31,0.04,1.72,2.47,1.41
( 2023/02/09 19:24:53.238) #left_data: ,0.73,2.79,3.11,2.21,0.04,1.49,3.05,1.76
( 2023/02/09 19:24:53.297) #left_data: ,0.87,3.11,2.89,1.92,0.05,1.3,3.58,2.47
( 2023/02/09 19:24:53.358) #left_data: ,1.23,3.55,2.73,1.55,0.06,1.09,3.58,2.28
( 2023/02/09 19:24:53.423) #left_data: ,2.16,4.26,3.62,2.06,0.07,1.37,0.62,1.0
( 2023/02/09 19:24:53.489) #left_data: ,3.74,5.01,4.59,2.5,0.01,0.42,0.0,0.0
( 2023/02/09 19:24:53.554) #left_data: ,4.8,4.69,3.78,1.34,0.0,0.23,0.0,0.0
( 2023/02/09 19:24:53.612) #left_data: ,4.4,2.47,0.87,0.29,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.670) #left_data: ,0.97,0.24,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.731) #left_data: ,0.97,0.24,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.799) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.865) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.928) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:53.987) #left_data: ,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:54.049) #left_data: ,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:54.114) #left_data: ,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:54.182) #left_data: ,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:54.245) #left_data: ,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:54.302) #left_data: ,0.0,0.0,0.02,0.59,0.0,0.5,4.8,4.59
( 2023/02/09 19:24:54.361) #left_data: ,0.5,0.0,0.52,1.06,0.0,0.72,5.54,5.12
( 2023/02/09 19:24:54.422) #left_data: ,1.11,0.29,0.13,2.08,0.0,1.45,5.18,4.54
( 2023/02/09 19:24:54.491) #left_data: ,0.45,0.99,1.45,2.47,0.0,1.67,5.12,4.3
( 2023/02/09 19:24:54.556) #left_data: ,0.96,0.44,2.23,2.61,0.0,1.55,3.7,2.73
( 2023/02/09 19:24:54.613) #left_data: ,1.51,1.94,2.98,2.7,0.0,1.36,1.85,0.55
( 2023/02/09 19:24:54.670) #left_data: ,1.96,2.73,3.43,2.79,0.01,1.32,1.39,1.21
( 2023/02/09 19:24:54.731) #left_data: ,2.28,3.05,3.78,3.01,0.01,1.39,0.12,0.77
( 2023/02/09 19:24:54.795) #left_data: ,2.28,3.05,3.78,3.01,0.01,1.39,0.12,0.77
( 2023/02/09 19:24:54.866) #left_data: ,4.35,4.9,4.9,3.32,0.0,1.26,0.0,0.0
( 2023/02/09 19:24:54.928) #left_data: ,5.24,5.24,4.85,2.61,0.0,0.52,0.0,0.0
( 2023/02/09 19:24:54.987) #left_data: ,5.24,5.24,4.85,2.61,0.0,0.52,0.0,0.0
( 2023/02/09 19:24:55.047) #left_data: ,5.48,4.35,3.08,0.82,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.113) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.181) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.248) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.305) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.366) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.429) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.497) #left_data: ,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.560) #left_data: ,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.623) #left_data: ,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.683) #left_data: ,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:55.748) #left_data: ,0.19,0.0,0.25,0.0,0.0,1.03,5.73,5.01
( 2023/02/09 19:24:55.815) #left_data: ,0.66,0.38,0.35,1.67,0.0,1.02,5.73,5.07
( 2023/02/09 19:24:55.876) #left_data: ,0.66,0.38,0.35,1.67,0.0,1.02,5.73,5.07
( 2023/02/09 19:24:55.934) #left_data: ,0.94,0.88,3.01,2.79,0.0,2.13,3.78,3.29
( 2023/02/09 19:24:55.991) #left_data: ,0.76,0.61,3.05,2.85,0.0,2.18,3.43,3.18
( 2023/02/09 19:24:56.050) #left_data: ,0.76,0.61,3.05,2.85,0.0,2.18,3.43,3.18
( 2023/02/09 19:24:56.114) #left_data: ,0.65,0.47,2.98,2.85,0.0,2.26,3.82,3.55
( 2023/02/09 19:24:56.181) #left_data: ,0.73,0.87,2.73,2.47,0.0,1.83,4.12,3.62
( 2023/02/09 19:24:56.245) #left_data: ,0.73,0.87,2.73,2.47,0.0,1.83,4.12,3.62
( 2023/02/09 19:24:56.304) #left_data: ,1.53,2.42,3.29,2.28,0.04,1.59,0.96,1.08
( 2023/02/09 19:24:56.364) #left_data: ,4.08,4.3,4.49,2.76,0.0,0.65,0.0,0.0
( 2023/02/09 19:24:56.431) #left_data: ,6.49,5.79,4.45,0.85,0.0,0.23,0.0,0.0
( 2023/02/09 19:24:56.502) #left_data: ,6.8,3.74,1.07,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.565) #left_data: ,1.45,0.01,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.624) #left_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.684) #left_data: ,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.748) #left_data: ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.814) #left_data: ,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.875) #left_data: ,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.932) #left_data: ,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:56.991) #left_data: ,0.01,0.0,0.13,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:57.054) #left_data: ,0.0,0.0,0.17,0.3,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:57.122) #left_data: ,0.0,0.0,0.17,0.3,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:57.187) #left_data: ,0.1,0.28,0.82,0.82,0.0,0.7,1.22,0.77
( 2023/02/09 19:24:57.251) #left_data: ,0.82,1.87,2.26,1.06,0.05,0.62,3.51,1.72
( 2023/02/09 19:24:57.309) #left_data: ,0.82,1.87,2.26,1.06,0.05,0.62,3.51,1.72
( 2023/02/09 19:24:57.369) #left_data: ,1.3,2.47,3.11,2.26,0.07,1.8,3.05,1.59
( 2023/02/09 19:24:57.434) #left_data: ,0.94,2.16,3.74,3.18,0.07,2.64,1.25,0.78
( 2023/02/09 19:24:57.502) #left_data: ,0.19,1.47,3.82,3.43,0.05,2.79,1.13,1.12
( 2023/02/09 19:24:57.568) #left_data: ,1.18,0.82,3.82,3.58,0.04,2.92,1.04,1.14
( 2023/02/09 19:24:57.628) #left_data: ,1.07,0.42,3.86,3.78,0.04,3.01,1.18,0.13
( 2023/02/09 19:24:57.690) #left_data: ,1.22,0.96,4.08,3.95,0.05,3.11,0.25,0.35
( 2023/02/09 19:24:57.757) #left_data: ,0.5,1.3,4.03,3.86,0.06,2.98,0.63,0.46
( 2023/02/09 19:24:57.823) #left_data: ,0.5,1.3,4.03,3.86,0.06,2.98,0.63,0.46
( 2023/02/09 19:24:57.891) #left_data: ,2.03,2.13,4.21,3.7,0.08,2.79,0.16,1.0
( 2023/02/09 19:24:57.948) #left_data: ,6.42,4.49,4.96,1.69,0.0,0.24,0.0,0.0
( 2023/02/09 19:24:58.008) #left_data: ,6.42,4.49,4.96,1.69,0.0,0.24,0.0,0.0
( 2023/02/09 19:24:58.074) #left_data: ,4.75,0.54,0.89,0.36,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.143) #left_data: ,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.209) #left_data: ,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.267) #left_data: ,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.327) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.390) #left_data: ,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.456) #left_data: ,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.520) #left_data: ,0.0,0.0,0.16,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.578) #left_data: ,0.0,0.0,0.18,0.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.635) #left_data: ,0.0,0.0,0.12,0.26,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:58.699) #left_data: ,0.05,0.23,0.44,0.58,0.0,0.44,0.4,1.06
( 2023/02/09 19:24:58.765) #left_data: ,0.38,0.28,0.88,0.04,0.0,0.26,4.21,2.73
( 2023/02/09 19:24:58.828) #left_data: ,0.66,1.32,1.99,1.26,0.02,1.28,4.59,3.29
( 2023/02/09 19:24:58.890) #left_data: ,1.01,2.11,2.16,1.19,0.05,1.12,4.9,3.36
( 2023/02/09 19:24:58.947) #left_data: ,1.01,2.11,2.16,1.19,0.05,1.12,4.9,3.36
( 2023/02/09 19:24:59.008) #left_data: ,1.22,3.15,1.49,0.13,0.04,0.1,5.24,3.11
( 2023/02/09 19:24:59.075) #left_data: ,1.22,3.15,1.49,0.13,0.04,0.1,5.24,3.11
( 2023/02/09 19:24:59.142) #left_data: ,1.2,3.51,1.8,0.38,0.04,0.19,4.85,3.01
( 2023/02/09 19:24:59.203) #left_data: ,1.2,3.74,2.39,0.93,0.05,0.57,4.35,2.53
( 2023/02/09 19:24:59.260) #left_data: ,1.2,3.74,2.39,0.93,0.05,0.57,4.35,2.53
( 2023/02/09 19:24:59.318) #left_data: ,0.3,3.7,2.79,1.36,0.07,1.06,3.29,1.43
( 2023/02/09 19:24:59.379) #left_data: ,2.42,4.85,4.45,2.34,0.09,1.45,0.79,0.3
( 2023/02/09 19:24:59.444) #left_data: ,5.01,5.92,5.42,2.18,0.0,0.92,0.0,0.0
( 2023/02/09 19:24:59.506) #left_data: ,6.27,4.96,3.32,0.89,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:59.563) #left_data: ,2.85,0.77,0.47,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:24:59.621) #left_data: ,0.4,0.0,0.02,0.0,0.0,0.0,0.0,0.0
