( 2023/02/10 13:30:53.246) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/10 13:39:50.230) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.13,0.98
( 2023/02/10 13:39:50.289) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:50.351) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:50.415) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:50.486) #left_data: ,0.01,0.0,0.03,0.05,0.0,0.03,1.1,0.92
( 2023/02/10 13:39:50.550) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.99
( 2023/02/10 13:39:50.609) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.99
( 2023/02/10 13:39:50.670) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.98
( 2023/02/10 13:39:50.736) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.12,0.98
( 2023/02/10 13:39:50.804) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.12,0.98
( 2023/02/10 13:39:50.869) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.1,0.96
( 2023/02/10 13:39:50.929) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.11,0.96
( 2023/02/10 13:39:50.990) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.11,0.96
( 2023/02/10 13:39:51.055) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.1,0.93
( 2023/02/10 13:39:51.124) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.9
( 2023/02/10 13:39:51.187) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.9
( 2023/02/10 13:39:51.243) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.09,0.92
( 2023/02/10 13:39:51.304) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:51.372) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:51.432) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.09,0.93
( 2023/02/10 13:39:51.497) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.12,0.97
( 2023/02/10 13:39:51.556) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.12,0.97
( 2023/02/10 13:39:51.616) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.12,0.97
( 2023/02/10 13:39:51.674) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.91
( 2023/02/10 13:39:51.740) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.11,0.96
( 2023/02/10 13:39:51.808) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.92
( 2023/02/10 13:39:51.869) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.11,0.97
( 2023/02/10 13:39:51.928) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.92
( 2023/02/10 13:39:51.990) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.09,0.94
( 2023/02/10 13:39:52.059) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.1,0.96
( 2023/02/10 13:39:52.124) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.94
( 2023/02/10 13:39:52.188) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.94
( 2023/02/10 13:39:52.247) #left_data: ,0.01,0.0,0.02,0.05,0.0,0.03,1.07,0.88
( 2023/02/10 13:39:52.306) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.1,0.95
( 2023/02/10 13:39:52.369) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.1,0.95
( 2023/02/10 13:39:52.439) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.08,0.92
( 2023/02/10 13:39:52.502) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.12,0.98
( 2023/02/10 13:39:52.560) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.12,0.98
( 2023/02/10 13:39:52.621) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.09,0.92
( 2023/02/10 13:39:52.682) #left_data: ,0.01,0.0,0.03,0.06,0.0,0.04,1.09,0.95
( 2023/02/10 13:39:52.747) #left_data: ,0.01,0.0,0.03,0.06,0.0,0.04,1.09,0.95
( 2023/02/10 13:39:52.814) #left_data: ,0.01,0.0,0.03,0.06,0.0,0.04,1.08,0.9
( 2023/02/10 13:39:52.874) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.11,0.97
( 2023/02/10 13:39:52.991) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.13,0.98
( 2023/02/10 13:39:53.058) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.05,1.13,0.98
( 2023/02/10 13:39:53.127) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.05,1.13,0.98
( 2023/02/10 13:39:53.188) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.13,0.99
( 2023/02/10 13:39:53.248) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.97
( 2023/02/10 13:39:53.309) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.97
( 2023/02/10 13:39:53.375) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.1,0.95
( 2023/02/10 13:39:53.440) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.92
( 2023/02/10 13:39:53.502) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.09,0.92
( 2023/02/10 13:39:53.559) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.08,0.91
( 2023/02/10 13:39:53.619) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.09,0.91
( 2023/02/10 13:39:53.680) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.09,0.91
( 2023/02/10 13:39:53.751) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.1,0.95
( 2023/02/10 13:39:53.816) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.9
( 2023/02/10 13:39:53.875) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.08,0.9
( 2023/02/10 13:39:53.935) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.1,0.95
( 2023/02/10 13:39:53.993) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.09,0.94
( 2023/02/10 13:39:54.057) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.09,0.94
( 2023/02/10 13:39:54.124) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.07,0.9
( 2023/02/10 13:39:54.188) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.246) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.306) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.07,0.9
( 2023/02/10 13:39:54.372) #left_data: ,0.01,0.0,0.04,0.09,0.0,0.05,1.08,0.95
( 2023/02/10 13:39:54.440) #left_data: ,0.01,0.0,0.04,0.09,0.0,0.05,1.08,0.95
( 2023/02/10 13:39:54.504) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.562) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.622) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.687) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.09,0.94
( 2023/02/10 13:39:54.752) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.05,1.08,0.91
( 2023/02/10 13:39:54.815) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.1,0.96
( 2023/02/10 13:39:54.873) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.1,0.96
( 2023/02/10 13:39:54.936) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.11,0.98
( 2023/02/10 13:39:54.996) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.11,0.97
( 2023/02/10 13:39:55.060) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.1,0.96
( 2023/02/10 13:39:55.128) #left_data: ,0.01,0.0,0.04,0.08,0.0,0.05,1.13,0.98
( 2023/02/10 13:39:55.190) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.92
( 2023/02/10 13:39:55.249) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.11,0.96
( 2023/02/10 13:39:55.309) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.95
( 2023/02/10 13:39:55.375) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.1,0.96
( 2023/02/10 13:39:55.441) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.1,0.96
( 2023/02/10 13:39:55.509) #left_data: ,0.01,0.0,0.02,0.03,0.0,0.03,1.07,0.88
( 2023/02/10 13:39:55.568) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.93
( 2023/02/10 13:39:55.630) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.09,0.93
( 2023/02/10 13:39:55.695) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.04,1.12,0.98
( 2023/02/10 13:39:55.763) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.12,0.97
( 2023/02/10 13:39:55.828) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.04,1.1,0.93
( 2023/02/10 13:39:55.888) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.19,1.05
( 2023/02/10 13:39:55.946) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.19,1.05
( 2023/02/10 13:39:56.008) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.19,1.05
( 2023/02/10 13:39:56.077) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.2,1.06
( 2023/02/10 13:39:56.139) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.19,1.05
( 2023/02/10 13:39:56.197) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.19,1.05
( 2023/02/10 13:39:56.257) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.04,1.17,1.03
( 2023/02/10 13:39:56.323) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:56.394) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:56.457) #left_data: ,0.01,0.0,0.04,0.07,0.0,0.04,1.13,0.99
( 2023/02/10 13:39:56.515) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.14,1.0
( 2023/02/10 13:39:56.572) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.18,1.04
( 2023/02/10 13:39:56.631) #left_data: ,0.01,0.0,0.03,0.03,0.0,0.02,1.16,1.02
( 2023/02/10 13:39:56.695) #left_data: ,0.01,0.0,0.02,0.03,0.0,0.02,1.17,1.04
( 2023/02/10 13:39:56.760) #left_data: ,0.01,0.0,0.02,0.03,0.0,0.02,1.17,1.04
( 2023/02/10 13:39:56.830) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.18,1.03
( 2023/02/10 13:39:56.889) #left_data: ,0.01,0.0,0.02,0.04,0.0,0.03,1.13,0.99
( 2023/02/10 13:39:56.951) #left_data: ,0.01,0.0,0.02,0.04,0.0,0.03,1.13,0.99
( 2023/02/10 13:39:57.015) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.16,1.03
( 2023/02/10 13:39:57.085) #left_data: ,0.01,0.0,0.03,0.04,0.0,0.02,1.14,1.0
( 2023/02/10 13:39:57.148) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.03,1.17,1.03
( 2023/02/10 13:39:57.206) #left_data: ,0.01,0.0,0.04,0.03,0.0,0.02,1.17,1.03
( 2023/02/10 13:39:57.266) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.04
( 2023/02/10 13:39:57.331) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.04
( 2023/02/10 13:39:57.404) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.19,1.03
( 2023/02/10 13:39:57.468) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.19,1.04
( 2023/02/10 13:39:57.525) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.19,1.04
( 2023/02/10 13:39:57.585) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.04
( 2023/02/10 13:39:57.644) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.19,1.05
( 2023/02/10 13:39:57.708) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.19,1.05
( 2023/02/10 13:39:57.771) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.17,1.03
( 2023/02/10 13:39:57.830) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.03
( 2023/02/10 13:39:57.890) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.03
( 2023/02/10 13:39:58.018) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.18,1.03
( 2023/02/10 13:39:58.089) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.18,1.05
( 2023/02/10 13:39:58.151) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.18,1.05
( 2023/02/10 13:39:58.210) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.03,1.19,1.04
( 2023/02/10 13:39:58.271) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.18,1.04
( 2023/02/10 13:39:58.336) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.03,1.2,1.05
( 2023/02/10 13:39:58.404) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.02,1.17,1.03
( 2023/02/10 13:39:58.472) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.18,1.05
( 2023/02/10 13:39:58.530) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.18,1.04
( 2023/02/10 13:39:58.590) #left_data: ,0.01,0.0,0.03,0.03,0.0,0.02,1.15,1.0
( 2023/02/10 13:39:58.654) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.2,1.06
( 2023/02/10 13:39:58.719) #left_data: ,0.01,0.0,0.03,0.02,0.0,0.02,1.16,1.01
( 2023/02/10 13:39:58.780) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.19,1.05
( 2023/02/10 13:39:58.838) #left_data: ,0.01,0.0,0.04,0.03,0.0,0.02,1.19,1.05
( 2023/02/10 13:39:58.896) #left_data: ,0.01,0.0,0.04,0.03,0.0,0.02,1.19,1.05
( 2023/02/10 13:39:58.958) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.2,1.06
( 2023/02/10 13:39:59.026) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.21,1.08
( 2023/02/10 13:39:59.094) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.21,1.08
( 2023/02/10 13:39:59.154) #left_data: ,0.01,0.0,0.04,0.03,0.0,0.02,1.2,1.05
( 2023/02/10 13:39:59.215) #left_data: ,0.01,0.0,0.04,0.02,0.0,0.02,1.23,1.08
( 2023/02/10 13:39:59.275) #left_data: ,0.01,0.0,0.04,0.02,0.0,0.02,1.23,1.08
( 2023/02/10 13:39:59.342) #left_data: ,0.01,0.0,0.03,0.02,0.0,0.01,1.23,1.09
( 2023/02/10 13:39:59.411) #left_data: ,0.01,0.0,0.02,0.01,0.0,0.0,1.26,1.1
( 2023/02/10 13:39:59.474) #left_data: ,0.01,0.0,0.02,0.01,0.0,0.0,1.26,1.1
( 2023/02/10 13:39:59.535) #left_data: ,0.01,0.0,0.02,0.01,0.0,0.0,1.22,1.13
( 2023/02/10 13:39:59.595) #left_data: ,0.01,0.0,0.02,0.01,0.0,0.0,1.22,1.12
( 2023/02/10 13:39:59.659) #left_data: ,0.01,0.0,0.02,0.01,0.0,0.0,1.22,1.12
( 2023/02/10 13:39:59.724) #left_data: ,0.01,0.0,0.03,0.02,0.0,0.01,1.22,1.13
( 2023/02/10 13:39:59.790) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.21,1.09
( 2023/02/10 13:39:59.850) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.21,1.09
( 2023/02/10 13:39:59.909) #left_data: ,0.01,0.0,0.03,0.03,0.0,0.02,1.16,1.06
( 2023/02/10 13:39:59.969) #left_data: ,0.01,0.0,0.03,0.04,0.0,0.02,1.12,1.02
( 2023/02/10 13:40:00.039) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.14,1.03
( 2023/02/10 13:40:00.099) #left_data: ,0.01,0.0,0.02,0.03,0.0,0.02,1.12,1.01
( 2023/02/10 13:40:00.155) #left_data: ,0.01,0.0,0.03,0.03,0.0,0.02,1.13,1.03
( 2023/02/10 13:40:00.212) #left_data: ,0.01,0.0,0.03,0.02,0.0,0.02,1.13,1.02
( 2023/02/10 13:40:00.270) #left_data: ,0.01,0.0,0.02,0.02,0.0,0.01,1.11,0.99
( 2023/02/10 13:40:00.336) #left_data: ,0.01,0.0,0.02,0.02,0.0,0.02,1.11,0.99
( 2023/02/10 13:40:00.403) #left_data: ,0.01,0.0,0.03,0.03,0.0,0.02,1.1,1.01
( 2023/02/10 13:40:00.464) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.13,1.03
( 2023/02/10 13:40:00.523) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.02,1.09,0.99
( 2023/02/10 13:40:00.583) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.14,1.04
( 2023/02/10 13:40:00.647) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.04,1.14,1.04
( 2023/02/10 13:40:00.713) #left_data: ,0.01,0.0,0.04,0.05,0.0,0.03,1.12,1.01
( 2023/02/10 13:40:00.779) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.13,1.03
( 2023/02/10 13:40:00.837) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.13,1.03
( 2023/02/10 13:40:00.895) #left_data: ,0.01,0.0,0.04,0.04,0.0,0.03,1.14,1.03
( 2023/02/10 13:40:00.961) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.16,1.06
( 2023/02/10 13:40:01.028) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.16,1.06
( 2023/02/10 13:40:01.092) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.16,1.05
( 2023/02/10 13:40:01.154) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.03,1.17,1.07
( 2023/02/10 13:40:01.213) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.03,1.17,1.07
( 2023/02/10 13:40:01.273) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.15,1.04
( 2023/02/10 13:40:01.340) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:01.407) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:01.469) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.16,1.05
( 2023/02/10 13:40:01.528) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:01.588) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.16,1.05
( 2023/02/10 13:40:01.652) #left_data: ,0.02,0.0,0.04,0.05,0.0,0.04,1.22,1.1
( 2023/02/10 13:40:01.725) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.19,1.07
( 2023/02/10 13:40:01.786) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.2,1.08
( 2023/02/10 13:40:01.846) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.18,1.07
( 2023/02/10 13:40:01.907) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:01.976) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:02.053) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.15,1.04
( 2023/02/10 13:40:02.111) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.12,1.01
( 2023/02/10 13:40:02.168) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.17,1.05
( 2023/02/10 13:40:02.228) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.16,1.04
( 2023/02/10 13:40:02.295) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.16,1.04
( 2023/02/10 13:40:02.377) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.16,1.04
( 2023/02/10 13:40:02.437) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.06
( 2023/02/10 13:40:02.495) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:02.553) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:02.618) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.16,1.04
( 2023/02/10 13:40:02.682) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.19,1.07
( 2023/02/10 13:40:02.746) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.19,1.07
( 2023/02/10 13:40:02.806) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.18,1.06
( 2023/02/10 13:40:02.865) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.19,1.08
( 2023/02/10 13:40:02.928) #left_data: ,0.02,0.0,0.04,0.04,0.0,0.03,1.19,1.08
( 2023/02/10 13:40:02.992) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:03.058) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:03.116) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:03.174) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.15,1.04
( 2023/02/10 13:40:03.238) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.16,1.04
( 2023/02/10 13:40:03.301) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:03.366) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.19,1.06
( 2023/02/10 13:40:03.428) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.18,1.05
( 2023/02/10 13:40:03.488) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.19,1.07
( 2023/02/10 13:40:03.550) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.19,1.07
( 2023/02/10 13:40:03.619) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.19,1.07
( 2023/02/10 13:40:03.682) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.19,1.07
( 2023/02/10 13:40:03.744) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.16,1.04
( 2023/02/10 13:40:03.802) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.15,1.03
( 2023/02/10 13:40:03.863) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.04
( 2023/02/10 13:40:03.928) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.15,1.04
( 2023/02/10 13:40:03.997) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.15,1.03
( 2023/02/10 13:40:04.060) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.04
( 2023/02/10 13:40:04.119) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.04
( 2023/02/10 13:40:04.179) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.04
( 2023/02/10 13:40:04.240) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.16,1.04
( 2023/02/10 13:40:04.307) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.16,1.04
( 2023/02/10 13:40:04.370) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:04.429) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.18,1.05
( 2023/02/10 13:40:04.487) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.18,1.05
( 2023/02/10 13:40:04.547) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:04.612) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.03,1.16,1.04
( 2023/02/10 13:40:04.677) #left_data: ,0.02,0.0,0.04,0.03,0.0,0.02,1.18,1.05
( 2023/02/10 13:40:04.739) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.18,1.06
( 2023/02/10 13:40:04.798) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.17,1.05
( 2023/02/10 13:40:04.859) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.21,1.08
( 2023/02/10 13:40:04.924) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.21,1.08
( 2023/02/10 13:40:04.995) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.23,1.09
( 2023/02/10 13:40:05.061) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.23,1.1
( 2023/02/10 13:40:05.120) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.24,1.1
( 2023/02/10 13:40:05.179) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.23,1.1
( 2023/02/10 13:40:05.243) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.23,1.1
( 2023/02/10 13:40:05.310) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.24,1.09
( 2023/02/10 13:40:05.373) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.23,1.08
( 2023/02/10 13:40:05.431) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.23,1.08
( 2023/02/10 13:40:05.490) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.23,1.09
( 2023/02/10 13:40:05.552) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.24,1.1
( 2023/02/10 13:40:05.612) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.02,1.24,1.1
( 2023/02/10 13:40:05.672) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.22,1.08
( 2023/02/10 13:40:05.732) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.22,1.08
( 2023/02/10 13:40:05.789) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.22,1.08
( 2023/02/10 13:40:05.848) #left_data: ,0.02,0.0,0.04,0.02,0.0,0.01,1.21,1.06
