( 2023/02/09 15:46:50.487) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 15:48:03.922) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:03.989) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:04.053) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.110) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.168) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.229) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.294) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.360) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.421) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.479) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.538) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.601) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.665) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.726) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.784) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.847) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.916) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:04.981) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.043) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.102) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.162) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.222) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.287) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.351) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.455) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.512) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.571) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.633) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.697) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:05.754) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:05.811) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:05.871) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:05.934) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:05.994) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.056) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.115) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.175) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.241) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.307) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.369) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.427) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.487) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.551) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.618) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.681) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.742) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.801) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.866) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.930) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:06.994) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.056) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.114) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.174) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.238) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.307) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.373) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.430) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.490) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.557) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.621) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.681) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.740) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.801) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.865) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:07.929) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:07.993) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:08.055) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:08.113) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:08.175) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:08.241) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.306) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.369) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.427) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:08.486) #left_data: ,0,0,0,0.08,0,0,0,0
