( 2023/02/09 17:11:46.352) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:17:31.313) #right_data: ,2.5,3.43,2.31,2.18,0,0.7,0.47,0.63
( 2023/02/09 17:17:31.379) #right_data: ,1.49,3.74,2.56,2.28,0,0.61,0.28,0.41
( 2023/02/09 17:17:31.439) #right_data: ,0.61,4.8,3.55,3.08,0,0.63,0.04,0.03
( 2023/02/09 17:17:31.500) #right_data: ,2.82,6.2,4.85,4.35,0,0.68,0,0
( 2023/02/09 17:17:31.562) #right_data: ,3.78,6.06,5.48,4.59,0,0.92,0,0
( 2023/02/09 17:17:31.628) #right_data: ,3.74,0.22,3.25,3.4,0,0,0,0
( 2023/02/09 17:17:31.694) #right_data: ,3.99,0.14,0.88,0.23,0,0,0,0
( 2023/02/09 17:17:31.756) #right_data: ,0.09,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.820) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.880) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:17:31.946) #right_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.009) #right_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.075) #right_data: ,0.03,0,0.01,0,0,0,0,0
( 2023/02/09 17:17:32.134) #right_data: ,0.01,0,0,0,0,0,0.15,0.25
( 2023/02/09 17:17:32.191) #right_data: ,0.01,0,0,0,0,0,2.34,2.26
( 2023/02/09 17:17:32.253) #right_data: ,0.16,0,0,0.17,0,0.2,5.36,5.3
( 2023/02/09 17:17:32.322) #right_data: ,2.36,0.15,0.64,0.53,0,0.39,6.27,4.9
( 2023/02/09 17:17:32.388) #right_data: ,3.91,2.85,1.76,2.11,0,0.73,3.11,1.34
( 2023/02/09 17:17:32.446) #right_data: ,3.51,4.8,2.73,2.16,0,1.21,0.67,0.44
( 2023/02/09 17:17:32.504) #right_data: ,2.92,5.12,2.92,2.23,0,1.05,0.19,0.12
( 2023/02/09 17:17:32.563) #right_data: ,2.21,6.34,4.3,3.11,0,0.53,0,0
( 2023/02/09 17:17:32.629) #right_data: ,3.29,6.57,4.59,3.43,0,0.41,0,0
( 2023/02/09 17:17:32.695) #right_data: ,4.45,6.88,5.01,3.55,0,0.27,0,0
( 2023/02/09 17:17:32.752) #right_data: ,4.45,0.07,1.17,1.69,0,0,0,0
( 2023/02/09 17:17:32.808) #right_data: ,0.52,0,0,0.08,0,0,0,0
( 2023/02/09 17:17:32.864) #right_data: ,0.15,0,0,0.08,0,0,0,0
( 2023/02/09 17:17:32.926) #right_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:32.991) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.060) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:17:33.122) #right_data: ,0.16,0,0,0.01,0,0,0,0
( 2023/02/09 17:17:33.180) #right_data: ,0.05,0,0.01,0.05,0,0,0,0
( 2023/02/09 17:17:33.240) #right_data: ,0.01,0,0.04,0.1,0,0,0,0
( 2023/02/09 17:17:33.309) #right_data: ,0,0,0,0,0,0.01,0.98,1.06
( 2023/02/09 17:17:33.369) #right_data: ,0.95,0,0,0.9,0,0.95,6.57,5.79
( 2023/02/09 17:17:33.426) #right_data: ,2.47,0.08,0.69,1.09,0,0.51,6.34,4.9
( 2023/02/09 17:17:33.483) #right_data: ,3.82,0.06,0.63,2.11,0,0.9,4.85,3.22
( 2023/02/09 17:17:33.539) #right_data: ,4.64,4.17,2.82,2.89,0,1.26,0.12,0.07
( 2023/02/09 17:17:33.596) #right_data: ,4.17,4.21,3.08,2.95,0,1.05,0.02,0
( 2023/02/09 17:17:33.653) #right_data: ,3.82,4.3,3.25,2.85,0,0.54,0,0
( 2023/02/09 17:17:33.717) #right_data: ,4.12,4.8,3.51,2.85,0,0.4,0,0
( 2023/02/09 17:17:33.774) #right_data: ,4.9,5.6,4.12,3.22,0,0.44,0,0
( 2023/02/09 17:17:33.832) #right_data: ,4.21,1.21,3.82,4.54,0,0.1,0,0
( 2023/02/09 17:17:33.894) #right_data: ,3.22,0,0.12,1.11,0,0,0,0
( 2023/02/09 17:17:33.960) #right_data: ,1.13,0,0,0.3,0,0,0,0
( 2023/02/09 17:17:34.028) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.142) #right_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.203) #right_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.266) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 17:17:34.332) #right_data: ,0,0,0.04,0.1,0,0,0,0
( 2023/02/09 17:17:34.390) #right_data: ,0.05,0,0.01,0.04,0,0,0,0
( 2023/02/09 17:17:34.449) #right_data: ,0.02,0,0,0.03,0,0.02,2.95,3.32
( 2023/02/09 17:17:34.507) #right_data: ,0.46,0,0,0.56,0,0.68,5.54,5.48
( 2023/02/09 17:17:34.569) #right_data: ,3.91,1.01,0.45,1.41,0,0.42,4.8,3.29
( 2023/02/09 17:17:34.636) #right_data: ,3.91,1.01,0.45,1.41,0,0.42,4.8,3.29
( 2023/02/09 17:17:34.702) #right_data: ,4.75,3.66,1.78,1.67,0,1.17,0.06,0.78
( 2023/02/09 17:17:34.761) #right_data: ,5.01,4.96,2.5,1.8,0,0.78,0.14,0.04
( 2023/02/09 17:17:34.819) #right_data: ,5.12,5.73,3.08,1.92,0,0.54,0.01,0
( 2023/02/09 17:17:34.881) #right_data: ,5.79,6.27,3.7,2.06,0,0.35,0,0
( 2023/02/09 17:17:34.948) #right_data: ,6.13,5.92,4.08,2.61,0,0.34,0,0
( 2023/02/09 17:17:35.011) #right_data: ,4.64,0.03,0.89,1.85,0,0,0,0
( 2023/02/09 17:17:35.069) #right_data: ,2.39,0,0.14,0.97,0,0,0,0
( 2023/02/09 17:17:35.126) #right_data: ,0.19,0,0,0.19,0,0,0,0
( 2023/02/09 17:17:35.188) #right_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.251) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.314) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.376) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:17:35.434) #right_data: ,0.06,0,0.01,0.15,0,0,0,0
( 2023/02/09 17:17:35.490) #right_data: ,0.06,0,0.02,0.16,0,0,0,0
( 2023/02/09 17:17:35.552) #right_data: ,0.03,0,0,0.04,0,0,0.05,0.1
( 2023/02/09 17:17:35.617) #right_data: ,0.12,0,0,0.24,0,0.16,5.18,5.07
( 2023/02/09 17:17:35.683) #right_data: ,1.43,0,0.16,0.23,0,0.68,6.65,5.42
( 2023/02/09 17:17:35.741) #right_data: ,2.73,0.15,0.9,1.21,0,1.23,6.2,4.96
( 2023/02/09 17:17:35.798) #right_data: ,2.73,0.15,0.9,1.21,0,1.23,6.2,4.96
( 2023/02/09 17:17:35.861) #right_data: ,2.73,0.15,0.9,1.21,0,1.23,6.2,4.96
( 2023/02/09 17:17:35.927) #right_data: ,2.58,1.26,1.06,2.34,0,1.47,0.32,0.55
( 2023/02/09 17:17:35.992) #right_data: ,1.43,4.03,3.11,3.29,0,0.91,0.2,0.09
( 2023/02/09 17:17:36.050) #right_data: ,2.67,4.8,3.78,3.74,0,1.3,0.11,0
( 2023/02/09 17:17:36.110) #right_data: ,3.7,5.54,4.69,4.4,0,0.7,0,0
( 2023/02/09 17:17:36.168) #right_data: ,3.82,0.06,0.42,3.22,0,0,0,0
( 2023/02/09 17:17:36.231) #right_data: ,0.78,0,0,0.36,0,0,0,0
( 2023/02/09 17:17:36.298) #right_data: ,0.21,0,0,0.16,0,0,0,0
( 2023/02/09 17:17:36.359) #right_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.418) #right_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.478) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.540) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.607) #right_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:36.674) #right_data: ,0.12,0,0.01,0.1,0,0,0,0
( 2023/02/09 17:17:36.735) #right_data: ,0,0,0,0.02,0,0.03,2.21,2.89
( 2023/02/09 17:17:36.793) #right_data: ,0,0,0,0.02,0,0.03,2.21,2.89
( 2023/02/09 17:17:36.851) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:36.915) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:36.982) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:37.041) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:37.099) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:37.162) #right_data: ,4.8,1.26,0.59,1.78,0,1.01,3.86,2.61
( 2023/02/09 17:17:37.221) #right_data: ,5.12,3.66,2.5,2.21,0,1.19,0.28,0.17
( 2023/02/09 17:17:37.281) #right_data: ,3.82,5.42,3.47,2.21,0,0.65,0,0
( 2023/02/09 17:17:37.344) #right_data: ,5.01,6.65,4.9,3.15,0,0.35,0,0
( 2023/02/09 17:17:37.402) #right_data: ,0.15,0,0,0.1,0,0,0,0
( 2023/02/09 17:17:37.459) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.522) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.587) #right_data: ,0.31,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.652) #right_data: ,0.34,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.710) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:17:37.768) #right_data: ,0.18,0,0.01,0.06,0,0,0,0
( 2023/02/09 17:17:37.826) #right_data: ,0,0,0,0,0,0.05,0.93,1.69
( 2023/02/09 17:17:37.890) #right_data: ,0.17,0,0.01,0.2,0,0.26,4.54,5.24
( 2023/02/09 17:17:37.955) #right_data: ,4.17,0,0.27,0.76,0,0.91,5.79,4.85
( 2023/02/09 17:17:38.017) #right_data: ,4.17,0,0.27,0.76,0,0.91,5.79,4.85
( 2023/02/09 17:17:38.079) #right_data: ,5.24,1.06,1.43,2.16,0,0.96,0.1,1.1
( 2023/02/09 17:17:38.137) #right_data: ,4.96,2.23,1.89,2.26,0,0.4,0.44,0.39
( 2023/02/09 17:17:38.200) #right_data: ,3.99,3.08,2.7,2.36,0,1.13,0.01,0
( 2023/02/09 17:17:38.265) #right_data: ,4.3,3.51,3.01,2.58,0,1.06,0,0
( 2023/02/09 17:17:38.332) #right_data: ,5.48,5.18,4.45,3.78,0,0.9,0,0
( 2023/02/09 17:17:38.392) #right_data: ,5.42,5.18,5.01,4.26,0,0.69,0,0
( 2023/02/09 17:17:38.450) #right_data: ,4.45,0.02,0.65,3.86,0,0,0,0
( 2023/02/09 17:17:38.511) #right_data: ,0.43,0,0,0.11,0,0,0,0
( 2023/02/09 17:17:38.576) #right_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.640) #right_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.698) #right_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.755) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.814) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 17:17:38.878) #right_data: ,0,0,0.03,0.1,0,0,0,0
( 2023/02/09 17:17:38.944) #right_data: ,0.01,0,0.03,0.13,0,0,0,0
( 2023/02/09 17:17:39.003) #right_data: ,0.05,0,0,0.03,0,0,3.18,2.98
( 2023/02/09 17:17:39.124) #right_data: ,0.81,0,0,0.7,0,0.75,5.42,4.69
( 2023/02/09 17:17:39.187) #right_data: ,3.58,3.86,1.47,1.28,0,1.24,3.32,1.78
( 2023/02/09 17:17:39.251) #right_data: ,3.66,5.79,2.47,1.57,0,1.09,0.08,0.68
( 2023/02/09 17:17:39.319) #right_data: ,3.66,6.2,2.82,1.67,0,1,0.58,0.25
( 2023/02/09 17:17:39.378) #right_data: ,2.5,6.8,3.47,1.89,0,0.79,0.03,0
( 2023/02/09 17:17:39.436) #right_data: ,3.74,6.88,4.4,2.64,0,0.33,0,0
( 2023/02/09 17:17:39.499) #right_data: ,4.54,6.2,4.54,3.01,0,0.3,0,0
( 2023/02/09 17:17:39.563) #right_data: ,5.3,5.48,4.69,3.08,0,0.14,0,0
( 2023/02/09 17:17:39.631) #right_data: ,3.95,0,1.11,2.18,0,0,0,0
( 2023/02/09 17:17:39.689) #right_data: ,0.1,0,0,0.07,0,0,0,0
( 2023/02/09 17:17:39.748) #right_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.806) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.869) #right_data: ,0.22,0,0,0,0,0,0,0
( 2023/02/09 17:17:39.935) #right_data: ,0.21,0,0,0.01,0,0,0,0
( 2023/02/09 17:17:39.997) #right_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.056) #right_data: ,0.03,0,0.02,0.11,0,0,0,0
( 2023/02/09 17:17:40.113) #right_data: ,0.01,0,0,0.05,0,0,0.03,0.06
( 2023/02/09 17:17:40.176) #right_data: ,0.08,0,0.01,0.23,0,0.1,4.59,4.8
( 2023/02/09 17:17:40.243) #right_data: ,3.01,0.04,0.36,0.49,0,1.26,5.92,4.9
( 2023/02/09 17:17:40.311) #right_data: ,3.01,0.04,0.36,0.49,0,1.26,5.92,4.9
( 2023/02/09 17:17:40.370) #right_data: ,3.78,0.58,1.23,2.56,0,1.3,1.19,0.98
( 2023/02/09 17:17:40.428) #right_data: ,3.29,1.57,1.74,2.67,0,0.94,0.7,0.81
( 2023/02/09 17:17:40.489) #right_data: ,3.01,1.99,1.85,2.64,0,0.76,0.43,0.49
( 2023/02/09 17:17:40.556) #right_data: ,2.82,2.5,2.18,2.79,0,0.57,0.21,0.24
( 2023/02/09 17:17:40.625) #right_data: ,3.36,5.3,3.86,3.74,0,0.25,0,0
( 2023/02/09 17:17:40.684) #right_data: ,3.95,6.13,4.64,4.21,0,1.19,0,0
( 2023/02/09 17:17:40.741) #right_data: ,3.66,2.89,5.24,5.24,0,0.49,0,0
( 2023/02/09 17:17:40.800) #right_data: ,1.06,0,0,0.37,0,0,0,0
( 2023/02/09 17:17:40.867) #right_data: ,0.42,0,0,0.13,0,0,0,0
( 2023/02/09 17:17:40.932) #right_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:40.990) #right_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.050) #right_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.109) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.171) #right_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 17:17:41.241) #right_data: ,0.1,0,0,0.03,0,0,0,0
( 2023/02/09 17:17:41.306) #right_data: ,0,0,0,0,0,0.06,0.91,0.95
( 2023/02/09 17:17:41.364) #right_data: ,0.21,0,0.02,0.28,0,0.49,5.48,5.42
( 2023/02/09 17:17:41.422) #right_data: ,1.06,0,0.02,1.04,0,1.21,6.06,5.24
( 2023/02/09 17:17:41.487) #right_data: ,3.74,1.02,1.26,1.85,0,1.02,4.49,3.32
( 2023/02/09 17:17:41.554) #right_data: ,3.91,1.34,1.19,2.31,0,1.04,1.25,1.25
( 2023/02/09 17:17:41.627) #right_data: ,3.78,1.92,1.37,2.26,0,0.72,0.63,0.76
( 2023/02/09 17:17:41.691) #right_data: ,4.03,3.43,1.85,2.34,0,1.16,0.09,0.03
( 2023/02/09 17:17:41.749) #right_data: ,4.35,4.26,2.36,2.82,0,1.07,0.03,0
( 2023/02/09 17:17:41.810) #right_data: ,4.69,4.9,2.89,3.18,0,1.03,0.02,0
( 2023/02/09 17:17:41.875) #right_data: ,5.54,5.12,3.99,4.12,0,0.75,0,0
( 2023/02/09 17:17:41.944) #right_data: ,3.74,0,0.19,0.99,0,0,0,0
( 2023/02/09 17:17:42.003) #right_data: ,1.11,0,0,0.15,0,0,0,0
( 2023/02/09 17:17:42.061) #right_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.121) #right_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.189) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.254) #right_data: ,0.04,0,0,0,0,0,0,0
( 2023/02/09 17:17:42.314) #right_data: ,0.05,0,0.01,0.02,0,0,0,0
( 2023/02/09 17:17:42.374) #right_data: ,0.03,0,0.04,0.08,0,0,0,0
( 2023/02/09 17:17:42.432) #right_data: ,0,0,0,0,0,0,1.47,1.45
( 2023/02/09 17:17:42.498) #right_data: ,0.08,0,0,0.1,0,0.2,4.54,4.45
( 2023/02/09 17:17:42.567) #right_data: ,3.78,0.65,1.25,1.55,0,1.65,4.96,3.51
( 2023/02/09 17:17:42.631) #right_data: ,3.78,0.65,1.25,1.55,0,1.65,4.96,3.51
( 2023/02/09 17:17:42.691) #right_data: ,3.91,0.29,1.49,2.39,0,1.89,0.81,0.15
( 2023/02/09 17:17:42.748) #right_data: ,3.55,1.26,2.01,2.5,0,1.36,0.29,0.23
( 2023/02/09 17:17:42.812) #right_data: ,3.51,2.61,2.31,2.39,0,0.66,0.11,0
( 2023/02/09 17:17:42.878) #right_data: ,3.86,3.4,2.79,2.76,0,0.69,0.07,0
( 2023/02/09 17:17:42.944) #right_data: ,4.8,5.12,4.12,3.78,0,1.06,0,0
( 2023/02/09 17:17:43.002) #right_data: ,4.26,4.49,5.12,4.9,0,0.66,0,0
( 2023/02/09 17:17:43.061) #right_data: ,4.03,0,0.78,1.11,0,0,0,0
( 2023/02/09 17:17:43.122) #right_data: ,1.34,0,0.01,0.58,0,0,0,0
( 2023/02/09 17:17:43.190) #right_data: ,0.29,0,0,0.02,0,0,0,0
( 2023/02/09 17:17:43.257) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.314) #right_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.370) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.428) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 17:17:43.491) #right_data: ,0.01,0,0.02,0.01,0,0,0,0
( 2023/02/09 17:17:43.555) #right_data: ,0.01,0,0,0.01,0,0,0,0.04
( 2023/02/09 17:17:43.617) #right_data: ,0.01,0,0,0.01,0,0,0,0.04
( 2023/02/09 17:17:43.675) #right_data: ,3.43,0.12,0.65,1.01,0,0.69,5.18,3.91
( 2023/02/09 17:17:43.731) #right_data: ,3.43,0.12,0.65,1.01,0,0.69,5.18,3.91
( 2023/02/09 17:17:43.794) #right_data: ,3.43,0.12,0.65,1.01,0,0.69,5.18,3.91
( 2023/02/09 17:17:43.859) #right_data: ,3.43,0.12,0.65,1.01,0,0.69,5.18,3.91
( 2023/02/09 17:17:43.928) #right_data: ,5.01,2.56,1.99,2.73,0,1.04,1.03,0.77
( 2023/02/09 17:17:43.987) #right_data: ,3.86,4.75,3.25,3.22,0,0.84,0,0
( 2023/02/09 17:17:44.044) #right_data: ,4.35,5.24,3.82,3.86,0,0.83,0,0
( 2023/02/09 17:17:44.107) #right_data: ,4.9,5.92,4.45,4.21,0,0.74,0,0
( 2023/02/09 17:17:44.231) #right_data: ,1.07,0,0,0.44,0,0,0,0
( 2023/02/09 17:17:44.290) #right_data: ,0.48,0,0,0.08,0,0,0,0
( 2023/02/09 17:17:44.349) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.406) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.469) #right_data: ,0.45,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.533) #right_data: ,0.53,0,0,0,0,0,0,0
( 2023/02/09 17:17:44.599) #right_data: ,0.4,0,0,0.03,0,0,0,0
( 2023/02/09 17:17:44.666) #right_data: ,0.35,0,0,0.08,0,0,0,0
( 2023/02/09 17:17:44.723) #right_data: ,0.1,0,0,0,0,0,0.82,0.88
( 2023/02/09 17:17:44.785) #right_data: ,0.99,0,0,0.51,0,1.06,6.13,5.42
( 2023/02/09 17:17:44.849) #right_data: ,2.73,0,0.22,1.26,0,0.21,6.06,4.69
( 2023/02/09 17:17:44.915) #right_data: ,3.86,0.63,0.9,1.25,0,0.81,5.48,4.17
( 2023/02/09 17:17:44.974) #right_data: ,3.86,0.63,0.9,1.25,0,0.81,5.48,4.17
( 2023/02/09 17:17:45.032) #right_data: ,4.64,2.28,1.28,2.31,0,0.55,0.49,1.21
( 2023/02/09 17:17:45.094) #right_data: ,4.75,2.61,1.47,2.26,0,1.24,0.7,0.66
( 2023/02/09 17:17:45.158) #right_data: ,4.85,4.64,2.53,2.58,0,1,0.03,0
( 2023/02/09 17:17:45.223) #right_data: ,5.01,5.18,3.01,3.22,0,1.18,0.05,0
( 2023/02/09 17:17:45.282) #right_data: ,4.08,4.12,4.26,5.01,0,0.7,0,0
( 2023/02/09 17:17:45.339) #right_data: ,3.78,0,0.84,1.99,0,0,0,0
( 2023/02/09 17:17:45.399) #right_data: ,1.53,0,0.09,0.79,0,0,0,0
( 2023/02/09 17:17:45.462) #right_data: ,0.36,0,0,0.07,0,0,0,0
( 2023/02/09 17:17:45.532) #right_data: ,0.25,0,0,0.01,0,0,0,0
( 2023/02/09 17:17:45.595) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.654) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.712) #right_data: ,0.39,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.773) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:17:45.838) #right_data: ,0.22,0,0,0.05,0,0,0,0
( 2023/02/09 17:17:45.909) #right_data: ,0,0,0,0,0,0.01,0.62,0.61
( 2023/02/09 17:17:45.969) #right_data: ,1.87,0.29,0.76,0.17,0,0.09,4.17,3.18
( 2023/02/09 17:17:46.028) #right_data: ,3.11,1.3,0.93,1.57,0,0.61,2.98,1.63
( 2023/02/09 17:17:46.090) #right_data: ,3.55,3.01,2.08,2.47,0,0.96,1.47,0.15
( 2023/02/09 17:17:46.156) #right_data: ,3.74,3.58,2.56,2.76,0,1.02,0.02,0.89
( 2023/02/09 17:17:46.221) #right_data: ,3.47,4.12,3.25,3.08,0,1.26,0.04,0
( 2023/02/09 17:17:46.279) #right_data: ,3.47,4.3,3.4,3.25,0,1.06,0,0
( 2023/02/09 17:17:46.337) #right_data: ,3.95,4.69,4.08,3.82,0,0.65,0,0
( 2023/02/09 17:17:46.403) #right_data: ,3.95,4.69,4.08,3.82,0,0.65,0,0
( 2023/02/09 17:17:46.467) #right_data: ,4.64,2.53,4.59,4.4,0,0.05,0,0
( 2023/02/09 17:17:46.532) #right_data: ,4.49,0.07,0.72,3.25,0,0,0,0
( 2023/02/09 17:17:46.589) #right_data: ,3.86,0,0.31,0.34,0,0,0,0
( 2023/02/09 17:17:46.652) #right_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:17:46.709) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:17:46.772) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:17:46.839) #right_data: ,0.22,0,0,0,0,0,0,0
( 2023/02/09 17:17:46.903) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:17:46.960) #right_data: ,0.06,0,0.02,0.08,0,0,0,0
( 2023/02/09 17:17:47.017) #right_data: ,0.09,0,0.01,0.04,0,0,0,0
( 2023/02/09 17:17:47.080) #right_data: ,0.15,0,0,0,0,0.02,2.7,2.95
( 2023/02/09 17:17:47.144) #right_data: ,0.54,0,0.01,0.3,0,0.52,5.66,5.6
( 2023/02/09 17:17:47.210) #right_data: ,1.99,0,0,1.12,0,0.62,6.49,5.54
( 2023/02/09 17:17:47.268) #right_data: ,5.24,0.93,0.16,1.89,0,1.26,4.45,2.98
( 2023/02/09 17:17:47.325) #right_data: ,5.3,1.45,1.34,2.01,0,0.73,0.81,1.13
( 2023/02/09 17:17:47.387) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.453) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.519) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.579) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.636) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.693) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.755) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.820) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.886) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:47.947) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:48.005) #right_data: ,5.24,2.28,1.65,1.96,0,0.18,0.96,0.69
( 2023/02/09 17:17:48.060) #right_data: ,5.01,3.99,2.13,1.8,0,1.08,0.31,0.13
( 2023/02/09 17:17:48.117) #right_data: ,6.65,6.06,3.95,3.01,0,0.84,0,0
( 2023/02/09 17:17:48.181) #right_data: ,4.59,0.91,3.05,4.03,0,0.21,0,0
( 2023/02/09 17:17:48.240) #right_data: ,0.82,0,0,0.12,0,0,0,0
( 2023/02/09 17:17:48.298) #right_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:48.355) #right_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:17:48.418) #right_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:48.483) #right_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:17:48.550) #right_data: ,0,0,0.03,0.11,0,0,0,0
( 2023/02/09 17:17:48.610) #right_data: ,0.1,0,0,0,0,0,3.05,2.76
( 2023/02/09 17:17:48.668) #right_data: ,0.1,0,0,0,0,0,3.05,2.76
( 2023/02/09 17:17:48.728) #right_data: ,0.81,0,0,0.64,0,1.04,6.34,5.6
( 2023/02/09 17:17:48.795) #right_data: ,4.59,1,1.1,1.12,0,0.63,4.35,3.29
( 2023/02/09 17:17:48.863) #right_data: ,3.82,3.25,1.51,1.49,0,0.1,1.17,1.14
( 2023/02/09 17:17:48.922) #right_data: ,1.83,5.48,2.7,1.76,0,1.06,0.22,0.2
( 2023/02/09 17:17:48.979) #right_data: ,3.18,6.97,4.75,3.99,0,0.38,0,0
( 2023/02/09 17:17:49.039) #right_data: ,1.53,0,0.14,0.55,0,0,0,0
( 2023/02/09 17:17:49.103) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:17:49.168) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:17:49.285) #right_data: ,0.05,0,0.06,0.11,0,0,0,0
( 2023/02/09 17:17:49.343) #right_data: ,0.07,0,0.03,0.03,0,0,0,0
