( 2023/02/09 15:59:18.371) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 16:12:32.507) #left_data: ,0.45,0.66,0.6,0.57,0,0.45,1.72,0.26
( 2023/02/09 16:12:32.565) #left_data: ,0.46,0.67,0.61,0.58,0,0.46,1.63,0.2
( 2023/02/09 16:12:32.629) #left_data: ,0.46,0.67,0.61,0.58,0,0.46,1.63,0.2
( 2023/02/09 16:12:32.695) #left_data: ,0.47,0.69,0.62,0.58,0,0.46,1.65,0.18
( 2023/02/09 16:12:32.758) #left_data: ,0.47,0.69,0.62,0.58,0,0.46,1.65,0.17
( 2023/02/09 16:12:32.817) #left_data: ,0.47,0.69,0.62,0.58,0,0.46,1.65,0.17
( 2023/02/09 16:12:32.877) #left_data: ,0.49,0.76,0.66,0.59,0,0.46,1.59,0.18
( 2023/02/09 16:12:32.938) #left_data: ,0.49,0.76,0.66,0.59,0,0.46,1.59,0.18
( 2023/02/09 16:12:33.002) #left_data: ,0.5,0.77,0.66,0.6,0,0.47,1.63,0.17
( 2023/02/09 16:12:33.064) #left_data: ,0.5,0.77,0.66,0.6,0,0.47,1.59,0.17
( 2023/02/09 16:12:33.121) #left_data: ,0.51,0.79,0.67,0.61,0,0.47,1.63,0.16
( 2023/02/09 16:12:33.179) #left_data: ,0.51,0.8,0.68,0.61,0,0.47,1.61,0.15
( 2023/02/09 16:12:33.238) #left_data: ,0.51,0.79,0.68,0.62,0,0.47,1.59,0.11
( 2023/02/09 16:12:33.302) #left_data: ,0.51,0.8,0.68,0.62,0,0.48,1.57,0.11
( 2023/02/09 16:12:33.366) #left_data: ,0.51,0.8,0.68,0.62,0,0.47,1.57,0.11
( 2023/02/09 16:12:33.426) #left_data: ,0.51,0.8,0.68,0.62,0,0.47,1.57,0.11
( 2023/02/09 16:12:33.483) #left_data: ,0.52,0.8,0.68,0.62,0,0.47,1.59,0.09
( 2023/02/09 16:12:33.539) #left_data: ,0.52,0.8,0.68,0.62,0,0.47,1.59,0.09
( 2023/02/09 16:12:33.600) #left_data: ,0.53,0.82,0.68,0.63,0,0.47,1.55,0.07
( 2023/02/09 16:12:33.662) #left_data: ,0.53,0.82,0.68,0.63,0,0.47,1.57,0.07
( 2023/02/09 16:12:33.724) #left_data: ,0.54,0.83,0.69,0.63,0,0.47,1.49,0.03
( 2023/02/09 16:12:33.782) #left_data: ,0.54,0.83,0.69,0.63,0,0.47,1.49,0.03
( 2023/02/09 16:12:33.838) #left_data: ,0.56,0.84,0.69,0.63,0,0.48,1.49,0.01
( 2023/02/09 16:12:33.897) #left_data: ,0.56,0.84,0.69,0.63,0,0.48,1.49,0.01
( 2023/02/09 16:12:33.963) #left_data: ,0.56,0.86,0.7,0.64,0,0.48,1.41,1.26
( 2023/02/09 16:12:34.027) #left_data: ,0.56,0.86,0.7,0.64,0,0.48,1.41,1.26
( 2023/02/09 16:12:34.097) #left_data: ,0.56,0.87,0.71,0.64,0,0.48,1.41,1.26
( 2023/02/09 16:12:34.155) #left_data: ,0.57,0.88,0.71,0.64,0,0.48,1.43,1.25
( 2023/02/09 16:12:34.215) #left_data: ,0.57,0.88,0.71,0.64,0,0.48,1.43,1.25
( 2023/02/09 16:12:34.279) #left_data: ,0.57,0.89,0.72,0.64,0,0.48,1.41,1.25
( 2023/02/09 16:12:34.346) #left_data: ,0.57,0.89,0.72,0.64,0,0.48,1.41,1.25
( 2023/02/09 16:12:34.414) #left_data: ,0.57,0.89,0.72,0.64,0,0.48,1.41,1.25
( 2023/02/09 16:12:34.471) #left_data: ,0.57,0.89,0.72,0.64,0,0.48,1.41,1.25
( 2023/02/09 16:12:34.533) #left_data: ,0.57,0.89,0.71,0.64,0,0.48,1.43,1.26
( 2023/02/09 16:12:34.596) #left_data: ,0.57,0.89,0.71,0.64,0,0.48,1.43,1.26
( 2023/02/09 16:12:34.660) #left_data: ,0.57,0.88,0.71,0.64,0,0.48,1.43,1.26
( 2023/02/09 16:12:34.722) #left_data: ,0.57,0.86,0.71,0.64,0,0.48,1.49,1.27
( 2023/02/09 16:12:34.779) #left_data: ,0.56,0.86,0.7,0.63,0,0.48,1.47,0
( 2023/02/09 16:12:34.837) #left_data: ,0.56,0.86,0.7,0.63,0,0.48,1.47,0
( 2023/02/09 16:12:34.898) #left_data: ,0.55,0.83,0.68,0.62,0,0.48,1.57,0.08
( 2023/02/09 16:12:34.961) #left_data: ,0.55,0.83,0.68,0.62,0,0.48,1.57,0.08
( 2023/02/09 16:12:35.029) #left_data: ,0.52,0.81,0.66,0.6,0,0.47,1.59,0.13
( 2023/02/09 16:12:35.089) #left_data: ,0.51,0.79,0.66,0.6,0,0.47,1.61,0.17
( 2023/02/09 16:12:35.147) #left_data: ,0.51,0.79,0.66,0.6,0,0.47,1.61,0.17
( 2023/02/09 16:12:35.209) #left_data: ,0.51,0.78,0.66,0.6,0,0.47,1.61,0.17
( 2023/02/09 16:12:35.274) #left_data: ,0.52,0.78,0.66,0.6,0,0.47,1.61,0.18
( 2023/02/09 16:12:35.339) #left_data: ,0.52,0.78,0.66,0.6,0,0.47,1.65,0.18
( 2023/02/09 16:12:35.401) #left_data: ,0.52,0.78,0.66,0.6,0,0.47,1.61,0.17
( 2023/02/09 16:12:35.458) #left_data: ,0.52,0.79,0.66,0.6,0,0.47,1.63,0.18
( 2023/02/09 16:12:35.518) #left_data: ,0.53,0.8,0.67,0.6,0,0.47,1.57,0.17
( 2023/02/09 16:12:35.581) #left_data: ,0.53,0.81,0.67,0.6,0,0.48,1.59,0.15
( 2023/02/09 16:12:35.646) #left_data: ,0.53,0.82,0.67,0.61,0,0.48,1.57,0.12
( 2023/02/09 16:12:35.707) #left_data: ,0.53,0.82,0.68,0.61,0,0.48,1.59,0.12
( 2023/02/09 16:12:35.764) #left_data: ,0.54,0.82,0.68,0.61,0,0.48,1.59,0.15
( 2023/02/09 16:12:35.820) #left_data: ,0.54,0.82,0.68,0.62,0,0.48,1.59,0.13
( 2023/02/09 16:12:35.879) #left_data: ,0.54,0.82,0.68,0.62,0,0.48,1.59,0.13
( 2023/02/09 16:12:35.945) #left_data: ,0.54,0.82,0.68,0.62,0,0.48,1.59,0.13
( 2023/02/09 16:12:36.014) #left_data: ,0.56,0.85,0.7,0.64,0,0.48,1.53,0.08
( 2023/02/09 16:12:36.077) #left_data: ,0.57,0.87,0.71,0.64,0,0.49,1.51,0.03
( 2023/02/09 16:12:36.135) #left_data: ,0.57,0.87,0.72,0.65,0,0.49,1.43,1.27
( 2023/02/09 16:12:36.195) #left_data: ,0.58,0.89,0.73,0.66,0,0.49,1.43,1.27
( 2023/02/09 16:12:36.258) #left_data: ,0.58,0.89,0.73,0.66,0,0.49,1.41,1.26
( 2023/02/09 16:12:36.321) #left_data: ,0.58,0.9,0.74,0.66,0,0.49,1.39,1.25
( 2023/02/09 16:12:36.382) #left_data: ,0.58,0.9,0.74,0.66,0,0.49,1.37,1.26
( 2023/02/09 16:12:36.439) #left_data: ,0.58,0.89,0.74,0.66,0,0.49,1.37,1.26
( 2023/02/09 16:12:36.498) #left_data: ,0.58,0.89,0.74,0.66,0,0.49,1.39,1.26
( 2023/02/09 16:12:36.560) #left_data: ,0.58,0.89,0.74,0.66,0,0.49,1.39,1.26
( 2023/02/09 16:12:36.626) #left_data: ,0.58,0.89,0.73,0.66,0,0.49,1.37,1.26
( 2023/02/09 16:12:36.686) #left_data: ,0.57,0.88,0.73,0.66,0,0.49,1.39,1.26
( 2023/02/09 16:12:36.744) #left_data: ,0.57,0.88,0.73,0.66,0,0.49,1.39,1.26
( 2023/02/09 16:12:36.801) #left_data: ,0.57,0.88,0.73,0.66,0,0.49,1.41,1.26
( 2023/02/09 16:12:36.858) #left_data: ,0.57,0.88,0.72,0.66,0,0.49,1.43,1.27
( 2023/02/09 16:12:36.922) #left_data: ,0.57,0.88,0.72,0.66,0,0.49,1.43,1.27
( 2023/02/09 16:12:36.989) #left_data: ,0.57,0.87,0.72,0.65,0,0.49,1.45,0
( 2023/02/09 16:12:37.052) #left_data: ,0.57,0.86,0.72,0.65,0,0.49,1.47,0.01
( 2023/02/09 16:12:37.110) #left_data: ,0.57,0.86,0.72,0.65,0,0.49,1.45,1.27
( 2023/02/09 16:12:37.169) #left_data: ,0.57,0.86,0.72,0.65,0,0.49,1.45,0.02
( 2023/02/09 16:12:37.233) #left_data: ,0.56,0.85,0.71,0.65,0,0.48,1.51,0.04
( 2023/02/09 16:12:37.297) #left_data: ,0.56,0.85,0.71,0.65,0,0.48,1.51,0.04
( 2023/02/09 16:12:37.360) #left_data: ,0.54,0.83,0.69,0.64,0,0.48,1.55,0.11
( 2023/02/09 16:12:37.417) #left_data: ,0.53,0.82,0.68,0.63,0,0.48,1.59,0.15
( 2023/02/09 16:12:37.477) #left_data: ,0.53,0.82,0.68,0.63,0,0.48,1.59,0.15
( 2023/02/09 16:12:37.536) #left_data: ,0.52,0.8,0.68,0.61,0,0.48,1.63,0.17
( 2023/02/09 16:12:37.599) #left_data: ,0.52,0.8,0.67,0.61,0,0.48,1.59,0.16
( 2023/02/09 16:12:37.664) #left_data: ,0.52,0.81,0.68,0.61,0,0.48,1.57,0.17
( 2023/02/09 16:12:37.725) #left_data: ,0.52,0.81,0.68,0.61,0,0.48,1.59,0.16
( 2023/02/09 16:12:37.783) #left_data: ,0.52,0.81,0.68,0.61,0,0.48,1.63,0.16
( 2023/02/09 16:12:37.842) #left_data: ,0.52,0.81,0.68,0.61,0,0.48,1.63,0.16
( 2023/02/09 16:12:37.905) #left_data: ,0.52,0.8,0.67,0.61,0,0.48,1.61,0.19
( 2023/02/09 16:12:37.970) #left_data: ,0.52,0.8,0.67,0.61,0,0.48,1.61,0.19
( 2023/02/09 16:12:38.030) #left_data: ,0.52,0.78,0.67,0.6,0,0.48,1.63,0.2
( 2023/02/09 16:12:38.088) #left_data: ,0.5,0.74,0.64,0.6,0,0.48,1.65,0.25
( 2023/02/09 16:12:38.147) #left_data: ,0.49,0.72,0.63,0.59,0,0.48,1.69,0.26
( 2023/02/09 16:12:38.210) #left_data: ,0.49,0.72,0.63,0.59,0,0.48,1.69,0.26
( 2023/02/09 16:12:38.274) #left_data: ,0.48,0.7,0.62,0.59,0,0.48,1.69,0.29
( 2023/02/09 16:12:38.338) #left_data: ,0.46,0.63,0.61,0.58,0,0.48,1.8,0.35
( 2023/02/09 16:12:38.397) #left_data: ,0.46,0.63,0.61,0.58,0,0.48,1.8,0.35
( 2023/02/09 16:12:38.454) #left_data: ,0.45,0.61,0.6,0.58,0,0.48,1.8,0.39
( 2023/02/09 16:12:38.513) #left_data: ,0.43,0.6,0.59,0.58,0,0.48,1.8,0.41
( 2023/02/09 16:12:38.579) #left_data: ,0.43,0.6,0.59,0.58,0,0.48,1.8,0.41
( 2023/02/09 16:12:38.647) #left_data: ,0.42,0.59,0.58,0.57,0,0.47,1.8,0.41
( 2023/02/09 16:12:38.708) #left_data: ,0.4,0.57,0.57,0.56,0,0.46,1.85,0.44
( 2023/02/09 16:12:38.765) #left_data: ,0.4,0.57,0.57,0.56,0,0.46,1.85,0.44
( 2023/02/09 16:12:38.824) #left_data: ,0.4,0.56,0.56,0.55,0,0.46,1.87,0.45
( 2023/02/09 16:12:38.887) #left_data: ,0.38,0.54,0.55,0.53,0,0.45,1.87,0.47
( 2023/02/09 16:12:38.953) #left_data: ,0.38,0.54,0.55,0.53,0,0.45,1.87,0.47
( 2023/02/09 16:12:39.015) #left_data: ,0.38,0.52,0.54,0.52,0,0.44,1.89,0.49
( 2023/02/09 16:12:39.072) #left_data: ,0.38,0.52,0.54,0.52,0,0.44,1.89,0.49
( 2023/02/09 16:12:39.129) #left_data: ,0.38,0.52,0.54,0.52,0,0.44,1.89,0.49
( 2023/02/09 16:12:39.188) #left_data: ,0.37,0.51,0.53,0.51,0,0.44,1.89,0.5
( 2023/02/09 16:12:39.252) #left_data: ,0.37,0.51,0.53,0.51,0,0.44,1.89,0.5
( 2023/02/09 16:12:39.321) #left_data: ,0.37,0.51,0.52,0.5,0,0.44,1.94,0.53
( 2023/02/09 16:12:39.379) #left_data: ,0.37,0.52,0.52,0.51,0,0.44,1.87,0.49
( 2023/02/09 16:12:39.438) #left_data: ,0.37,0.52,0.52,0.51,0,0.44,1.87,0.49
( 2023/02/09 16:12:39.496) #left_data: ,0.37,0.52,0.52,0.51,0,0.44,1.87,0.49
( 2023/02/09 16:12:39.562) #left_data: ,0.37,0.52,0.52,0.51,0,0.44,1.87,0.49
( 2023/02/09 16:12:39.628) #left_data: ,0.42,0.58,0.56,0.55,0,0.45,1.78,0.41
( 2023/02/09 16:12:39.694) #left_data: ,0.42,0.58,0.56,0.55,0,0.45,1.78,0.41
( 2023/02/09 16:12:39.752) #left_data: ,0.43,0.6,0.57,0.56,0,0.46,1.83,0.41
( 2023/02/09 16:12:39.811) #left_data: ,0.43,0.6,0.57,0.56,0,0.46,1.83,0.41
( 2023/02/09 16:12:39.875) #left_data: ,0.44,0.61,0.58,0.57,0,0.47,1.74,0.39
( 2023/02/09 16:12:39.938) #left_data: ,0.44,0.61,0.58,0.57,0,0.47,1.8,0.4
( 2023/02/09 16:12:39.999) #left_data: ,0.44,0.61,0.58,0.57,0,0.47,1.78,0.45
( 2023/02/09 16:12:40.056) #left_data: ,0.43,0.62,0.57,0.56,0,0.46,1.83,0.46
( 2023/02/09 16:12:40.113) #left_data: ,0.44,0.62,0.58,0.57,0,0.47,1.83,0.45
( 2023/02/09 16:12:40.172) #left_data: ,0.45,0.63,0.59,0.57,0,0.47,1.8,0.42
( 2023/02/09 16:12:40.236) #left_data: ,0.45,0.63,0.59,0.57,0,0.47,1.8,0.42
( 2023/02/09 16:12:40.299) #left_data: ,0.45,0.63,0.6,0.58,0,0.48,1.83,0.44
( 2023/02/09 16:12:40.359) #left_data: ,0.45,0.63,0.6,0.58,0,0.48,1.83,0.44
( 2023/02/09 16:12:40.417) #left_data: ,0.45,0.63,0.6,0.59,0,0.48,1.83,0.45
( 2023/02/09 16:12:40.476) #left_data: ,0.45,0.63,0.6,0.6,0,0.48,1.85,0.45
( 2023/02/09 16:12:40.540) #left_data: ,0.45,0.63,0.6,0.6,0,0.48,1.8,0.46
( 2023/02/09 16:12:40.604) #left_data: ,0.46,0.63,0.6,0.6,0,0.48,1.83,0.45
( 2023/02/09 16:12:40.670) #left_data: ,0.46,0.63,0.6,0.6,0,0.48,1.83,0.45
( 2023/02/09 16:12:40.728) #left_data: ,0.46,0.65,0.61,0.6,0,0.48,1.76,0.4
( 2023/02/09 16:12:40.788) #left_data: ,0.46,0.65,0.61,0.6,0,0.48,1.74,0.41
( 2023/02/09 16:12:40.851) #left_data: ,0.46,0.65,0.61,0.6,0,0.48,1.76,0.4
( 2023/02/09 16:12:40.916) #left_data: ,0.47,0.64,0.61,0.59,0,0.48,1.8,0.41
( 2023/02/09 16:12:40.979) #left_data: ,0.47,0.64,0.61,0.59,0,0.48,1.8,0.41
( 2023/02/09 16:12:41.043) #left_data: ,0.47,0.65,0.61,0.6,0,0.48,1.74,0.36
( 2023/02/09 16:12:41.101) #left_data: ,0.47,0.65,0.61,0.6,0,0.48,1.74,0.36
( 2023/02/09 16:12:41.164) #left_data: ,0.47,0.65,0.61,0.6,0,0.48,1.74,0.36
( 2023/02/09 16:12:41.228) #left_data: ,0.48,0.68,0.64,0.61,0,0.48,1.74,0.33
( 2023/02/09 16:12:41.292) #left_data: ,0.48,0.68,0.64,0.61,0,0.48,1.74,0.33
( 2023/02/09 16:12:41.354) #left_data: ,0.48,0.69,0.64,0.61,0,0.48,1.74,0.34
( 2023/02/09 16:12:41.412) #left_data: ,0.48,0.69,0.64,0.61,0,0.48,1.74,0.34
( 2023/02/09 16:12:41.471) #left_data: ,0.48,0.69,0.64,0.61,0,0.48,1.74,0.34
( 2023/02/09 16:12:41.534) #left_data: ,0.48,0.69,0.64,0.61,0,0.48,1.69,0.34
( 2023/02/09 16:12:41.600) #left_data: ,0.49,0.69,0.64,0.61,0,0.48,1.74,0.33
( 2023/02/09 16:12:41.664) #left_data: ,0.49,0.72,0.66,0.62,0,0.49,1.74,0.3
( 2023/02/09 16:12:41.723) #left_data: ,0.5,0.73,0.67,0.62,0,0.49,1.69,0.33
( 2023/02/09 16:12:41.780) #left_data: ,0.5,0.76,0.67,0.62,0,0.49,1.72,0.32
( 2023/02/09 16:12:41.844) #left_data: ,0.5,0.76,0.67,0.62,0,0.49,1.72,0.32
( 2023/02/09 16:12:41.908) #left_data: ,0.51,0.76,0.68,0.63,0,0.49,1.74,0.34
( 2023/02/09 16:12:41.968) #left_data: ,0.51,0.77,0.68,0.63,0,0.49,1.72,0.32
( 2023/02/09 16:12:42.026) #left_data: ,0.51,0.77,0.68,0.63,0,0.49,1.72,0.32
( 2023/02/09 16:12:42.086) #left_data: ,0.52,0.78,0.68,0.63,0,0.49,1.74,0.33
( 2023/02/09 16:12:42.148) #left_data: ,0.51,0.77,0.67,0.63,0,0.49,1.74,0.33
( 2023/02/09 16:12:42.212) #left_data: ,0.51,0.77,0.67,0.63,0,0.49,1.74,0.33
( 2023/02/09 16:12:42.276) #left_data: ,0.51,0.76,0.67,0.62,0,0.49,1.69,0.33
( 2023/02/09 16:12:42.337) #left_data: ,0.51,0.75,0.66,0.61,0,0.49,1.76,0.35
( 2023/02/09 16:12:42.395) #left_data: ,0.5,0.73,0.64,0.6,0,0.48,1.76,0.34
( 2023/02/09 16:12:42.452) #left_data: ,0.51,0.73,0.64,0.6,0,0.48,1.78,0.35
( 2023/02/09 16:12:42.516) #left_data: ,0.51,0.73,0.65,0.61,0,0.48,1.72,0.33
( 2023/02/09 16:12:42.578) #left_data: ,0.51,0.73,0.65,0.61,0,0.48,1.72,0.33
( 2023/02/09 16:12:42.645) #left_data: ,0.51,0.73,0.65,0.61,0,0.48,1.74,0.33
( 2023/02/09 16:12:42.703) #left_data: ,0.51,0.74,0.65,0.61,0,0.48,1.72,0.32
( 2023/02/09 16:12:42.764) #left_data: ,0.51,0.74,0.65,0.61,0,0.48,1.72,0.32
( 2023/02/09 16:12:42.829) #left_data: ,0.51,0.74,0.65,0.61,0,0.48,1.72,0.32
( 2023/02/09 16:12:42.894) #left_data: ,0.51,0.75,0.65,0.61,0,0.48,1.74,0.3
( 2023/02/09 16:12:42.955) #left_data: ,0.51,0.75,0.65,0.61,0,0.48,1.74,0.3
( 2023/02/09 16:12:43.014) #left_data: ,0.51,0.75,0.65,0.61,0,0.48,1.69,0.32
( 2023/02/09 16:12:43.073) #left_data: ,0.52,0.75,0.66,0.61,0,0.49,1.74,0.29
( 2023/02/09 16:12:43.137) #left_data: ,0.52,0.75,0.66,0.61,0,0.49,1.74,0.29
( 2023/02/09 16:12:43.202) #left_data: ,0.52,0.75,0.66,0.61,0,0.49,1.74,0.29
( 2023/02/09 16:12:43.265) #left_data: ,0.52,0.76,0.67,0.62,0,0.49,1.72,0.29
( 2023/02/09 16:12:43.324) #left_data: ,0.52,0.77,0.67,0.62,0,0.49,1.74,0.29
( 2023/02/09 16:12:43.382) #left_data: ,0.52,0.77,0.67,0.62,0,0.49,1.69,0.28
( 2023/02/09 16:12:43.441) #left_data: ,0.52,0.78,0.68,0.62,0,0.49,1.69,0.28
( 2023/02/09 16:12:43.505) #left_data: ,0.52,0.78,0.68,0.62,0,0.49,1.72,0.29
( 2023/02/09 16:12:43.573) #left_data: ,0.52,0.77,0.67,0.62,0,0.49,1.69,0.28
( 2023/02/09 16:12:43.635) #left_data: ,0.52,0.77,0.67,0.62,0,0.49,1.69,0.28
( 2023/02/09 16:12:43.692) #left_data: ,0.52,0.76,0.67,0.62,0,0.49,1.72,0.32
( 2023/02/09 16:12:43.753) #left_data: ,0.52,0.76,0.67,0.62,0,0.49,1.72,0.32
( 2023/02/09 16:12:43.815) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.69,0.29
( 2023/02/09 16:12:43.879) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.69,0.29
( 2023/02/09 16:12:43.943) #left_data: ,0.52,0.74,0.65,0.61,0,0.49,1.72,0.3
( 2023/02/09 16:12:44.001) #left_data: ,0.52,0.74,0.65,0.61,0,0.49,1.72,0.3
( 2023/02/09 16:12:44.058) #left_data: ,0.52,0.74,0.65,0.61,0,0.49,1.69,0.29
( 2023/02/09 16:12:44.117) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.69,0.3
( 2023/02/09 16:12:44.178) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.74,0.3
( 2023/02/09 16:12:44.240) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.72,0.3
( 2023/02/09 16:12:44.299) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.72,0.3
( 2023/02/09 16:12:44.356) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.69,0.3
( 2023/02/09 16:12:44.416) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.69,0.3
( 2023/02/09 16:12:44.481) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.74,0.3
( 2023/02/09 16:12:44.547) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.74,0.3
( 2023/02/09 16:12:44.610) #left_data: ,0.52,0.74,0.66,0.61,0,0.49,1.74,0.34
( 2023/02/09 16:12:44.668) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.74,0.33
( 2023/02/09 16:12:44.728) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.74,0.33
( 2023/02/09 16:12:44.791) #left_data: ,0.52,0.74,0.66,0.62,0,0.49,1.72,0.34
( 2023/02/09 16:12:44.855) #left_data: ,0.51,0.74,0.66,0.61,0,0.49,1.74,0.35
( 2023/02/09 16:12:44.915) #left_data: ,0.51,0.73,0.65,0.61,0,0.49,1.72,0.34
( 2023/02/09 16:12:44.973) #left_data: ,0.51,0.73,0.65,0.62,0,0.49,1.76,0.34
( 2023/02/09 16:12:45.032) #left_data: ,0.5,0.73,0.65,0.61,0,0.49,1.74,0.35
( 2023/02/09 16:12:45.094) #left_data: ,0.51,0.73,0.65,0.61,0,0.49,1.74,0.34
( 2023/02/09 16:12:45.159) #left_data: ,0.51,0.73,0.65,0.61,0,0.49,1.74,0.34
( 2023/02/09 16:12:45.224) #left_data: ,0.5,0.73,0.64,0.61,0,0.49,1.76,0.35
( 2023/02/09 16:12:45.285) #left_data: ,0.5,0.73,0.64,0.61,0,0.49,1.76,0.35
( 2023/02/09 16:12:45.343) #left_data: ,0.51,0.73,0.64,0.61,0,0.49,1.76,0.34
( 2023/02/09 16:12:45.403) #left_data: ,0.5,0.73,0.64,0.61,0,0.49,1.72,0.33
( 2023/02/09 16:12:45.468) #left_data: ,0.5,0.73,0.64,0.61,0,0.49,1.72,0.33
( 2023/02/09 16:12:45.531) #left_data: ,0.5,0.72,0.64,0.61,0,0.49,1.74,0.34
( 2023/02/09 16:12:45.593) #left_data: ,0.49,0.72,0.63,0.6,0,0.48,1.76,0.35
( 2023/02/09 16:12:45.651) #left_data: ,0.49,0.72,0.63,0.6,0,0.48,1.76,0.35
( 2023/02/09 16:12:45.708) #left_data: ,0.49,0.69,0.62,0.6,0,0.48,1.76,0.34
( 2023/02/09 16:12:45.769) #left_data: ,0.49,0.69,0.62,0.6,0,0.48,1.76,0.34
( 2023/02/09 16:12:45.833) #left_data: ,0.49,0.68,0.62,0.59,0,0.48,1.78,0.38
( 2023/02/09 16:12:45.899) #left_data: ,0.48,0.67,0.62,0.6,0,0.49,1.78,0.36
( 2023/02/09 16:12:45.958) #left_data: ,0.48,0.67,0.62,0.6,0,0.49,1.8,0.4
( 2023/02/09 16:12:46.016) #left_data: ,0.48,0.67,0.62,0.6,0,0.49,1.8,0.4
( 2023/02/09 16:12:46.081) #left_data: ,0.48,0.66,0.61,0.6,0,0.49,1.8,0.42
( 2023/02/09 16:12:46.144) #left_data: ,0.48,0.65,0.6,0.6,0,0.49,1.83,0.45
( 2023/02/09 16:12:46.208) #left_data: ,0.48,0.65,0.6,0.6,0,0.49,1.83,0.45
( 2023/02/09 16:12:46.271) #left_data: ,0.47,0.65,0.59,0.59,0,0.48,1.85,0.45
( 2023/02/09 16:12:46.331) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.390) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.452) #left_data: ,0.46,0.64,0.58,0.57,0,0.47,1.83,0.45
( 2023/02/09 16:12:46.516) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.8,0.44
( 2023/02/09 16:12:46.578) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.8,0.44
( 2023/02/09 16:12:46.635) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.692) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.752) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.818) #left_data: ,0.46,0.64,0.59,0.57,0,0.47,1.83,0.46
( 2023/02/09 16:12:46.881) #left_data: ,0.45,0.61,0.57,0.57,0,0.46,1.83,0.45
( 2023/02/09 16:12:46.939) #left_data: ,0.45,0.61,0.57,0.57,0,0.46,1.83,0.45
( 2023/02/09 16:12:46.998) #left_data: ,0.44,0.6,0.57,0.57,0,0.47,1.83,0.44
( 2023/02/09 16:12:47.057) #left_data: ,0.44,0.59,0.57,0.57,0,0.47,1.85,0.45
( 2023/02/09 16:12:47.119) #left_data: ,0.45,0.59,0.57,0.57,0,0.47,1.8,0.44
( 2023/02/09 16:12:47.183) #left_data: ,0.45,0.6,0.58,0.58,0,0.47,1.78,0.41
( 2023/02/09 16:12:47.245) #left_data: ,0.45,0.61,0.58,0.58,0,0.47,1.76,0.41
( 2023/02/09 16:12:47.303) #left_data: ,0.45,0.61,0.58,0.58,0,0.47,1.76,0.41
( 2023/02/09 16:12:47.360) #left_data: ,0.46,0.63,0.59,0.58,0,0.47,1.76,0.42
( 2023/02/09 16:12:47.422) #left_data: ,0.47,0.64,0.59,0.59,0,0.47,1.76,0.4
( 2023/02/09 16:12:47.486) #left_data: ,0.47,0.64,0.59,0.59,0,0.47,1.76,0.4
( 2023/02/09 16:12:47.558) #left_data: ,0.47,0.63,0.59,0.6,0,0.48,1.76,0.42
( 2023/02/09 16:12:47.615) #left_data: ,0.47,0.63,0.59,0.6,0,0.48,1.78,0.41
( 2023/02/09 16:12:47.674) #left_data: ,0.47,0.63,0.59,0.6,0,0.48,1.78,0.41
( 2023/02/09 16:12:47.740) #left_data: ,0.47,0.64,0.6,0.6,0,0.48,1.76,0.39
( 2023/02/09 16:12:47.806) #left_data: ,0.48,0.64,0.61,0.6,0,0.49,1.74,0.39
( 2023/02/09 16:12:47.867) #left_data: ,0.48,0.64,0.61,0.6,0,0.49,1.74,0.39
( 2023/02/09 16:12:47.926) #left_data: ,0.48,0.66,0.62,0.61,0,0.48,1.74,0.34
( 2023/02/09 16:13:46.978) #left_data: ,0.35,0.5,0.46,0.45,0,0.41,2.5,1.16
( 2023/02/09 16:13:47.044) #left_data: ,0.32,0.53,0.48,0.47,0,0.42,2.34,0.98
( 2023/02/09 16:13:47.105) #left_data: ,0.35,0.61,0.53,0.5,0,0.42,2.11,0.66
( 2023/02/09 16:13:47.162) #left_data: ,0.35,0.61,0.53,0.5,0,0.42,2.11,0.66
( 2023/02/09 16:13:47.220) #left_data: ,0.46,0.78,0.61,0.54,0,0.43,1.72,0.13
