( 2023/02/09 19:29:05.637) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:34:37.179) #left_data: ,0.99,2.36,2.76,2.21,0.07,2.31,2.89,0.34
( 2023/02/09 19:34:37.237) #left_data: ,1.18,2.5,3.32,2.82,0.08,2.76,1.49,0.87
( 2023/02/09 19:34:37.296) #left_data: ,1.18,2.5,3.32,2.82,0.08,2.76,1.49,0.87
( 2023/02/09 19:34:37.356) #left_data: ,1.21,1.8,3.36,3.18,0.08,3.01,0.32,0.43
( 2023/02/09 19:34:37.418) #left_data: ,0.53,0.94,3.4,3.74,0.06,3.01,0.43,0.0
( 2023/02/09 19:34:37.486) #left_data: ,1.34,1.39,3.51,3.91,0.04,2.7,0.29,0.0
( 2023/02/09 19:34:37.548) #left_data: ,1.72,1.01,3.11,3.62,0.0,1.28,0.0,0.0
( 2023/02/09 19:34:37.606) #left_data: ,1.74,1.1,2.13,2.53,0.0,0.3,0.0,0.0
( 2023/02/09 19:34:37.666) #left_data: ,0.35,0.0,0.4,0.9,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:37.731) #left_data: ,0.11,0.0,0.09,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:37.796) #left_data: ,0.19,0.0,0.08,0.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:37.861) #left_data: ,0.4,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:37.918) #left_data: ,0.4,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:37.978) #left_data: ,0.33,0.0,0.07,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.040) #left_data: ,0.33,0.01,0.12,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.107) #left_data: ,0.26,0.04,0.11,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.170) #left_data: ,2.28,1.47,2.95,0.54,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.227) #left_data: ,3.95,5.07,4.8,2.76,0.12,1.72,0.49,0.17
( 2023/02/09 19:34:38.286) #left_data: ,4.21,5.36,4.75,2.73,0.19,1.76,1.21,0.4
( 2023/02/09 19:34:38.351) #left_data: ,3.4,4.54,3.55,1.78,0.22,1.28,3.91,0.18
( 2023/02/09 19:34:38.420) #left_data: ,2.5,3.62,2.61,1.09,0.1,0.47,3.05,0.96
( 2023/02/09 19:34:38.484) #left_data: ,2.82,3.66,2.89,1.55,0.06,0.58,0.53,0.11
( 2023/02/09 19:34:38.545) #left_data: ,3.36,3.78,3.11,1.87,0.08,0.69,0.17,0.06
( 2023/02/09 19:34:38.603) #left_data: ,4.3,4.45,3.91,2.44,0.05,0.35,0.44,0.0
( 2023/02/09 19:34:38.672) #left_data: ,4.3,4.45,3.91,2.44,0.05,0.35,0.44,0.0
( 2023/02/09 19:34:38.738) #left_data: ,3.62,2.92,2.53,0.75,0.0,0.27,0.0,0.0
( 2023/02/09 19:34:38.802) #left_data: ,2.18,0.38,1.02,0.6,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.864) #left_data: ,2.18,0.38,1.02,0.6,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.924) #left_data: ,2.18,0.38,1.02,0.6,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:38.985) #left_data: ,0.09,0.0,0.08,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.053) #left_data: ,0.22,0.0,0.08,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.118) #left_data: ,0.22,0.0,0.08,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.182) #left_data: ,0.48,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.240) #left_data: ,0.43,0.02,0.14,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.300) #left_data: ,0.46,0.01,0.12,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.364) #left_data: ,0.46,0.01,0.12,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:39.432) #left_data: ,4.49,5.12,4.85,2.92,0.39,3.08,3.29,0.54
( 2023/02/09 19:34:39.492) #left_data: ,4.49,5.12,4.85,2.92,0.39,3.08,3.29,0.54
( 2023/02/09 19:34:39.549) #left_data: ,4.35,5.07,4.69,2.67,0.23,2.23,2.21,1.04
( 2023/02/09 19:34:39.608) #left_data: ,1.21,2.5,2.64,1.74,0.06,1.36,2.98,0.79
( 2023/02/09 19:34:39.668) #left_data: ,1.21,2.5,2.64,1.74,0.06,1.36,2.98,0.79
( 2023/02/09 19:34:39.733) #left_data: ,1.34,2.67,2.79,1.96,0.08,1.41,2.5,0.01
( 2023/02/09 19:34:39.795) #left_data: ,1.3,2.39,2.28,1.67,0.08,1.21,3.51,0.96
( 2023/02/09 19:34:39.853) #left_data: ,2.28,3.08,2.82,2.16,0.12,1.37,2.64,1.07
( 2023/02/09 19:34:39.910) #left_data: ,2.73,3.15,2.82,2.31,0.11,1.43,1.76,0.55
( 2023/02/09 19:34:39.969) #left_data: ,2.73,3.15,2.82,2.31,0.11,1.43,1.76,0.55
( 2023/02/09 19:34:40.033) #left_data: ,2.82,2.34,2.28,2.08,0.05,1.09,1.21,0.24
( 2023/02/09 19:34:40.101) #left_data: ,3.4,1.09,1.1,0.67,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.165) #left_data: ,3.4,1.09,1.1,0.67,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.224) #left_data: ,0.47,0.63,0.38,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.284) #left_data: ,0.25,0.0,0.09,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.348) #left_data: ,0.18,0.0,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.417) #left_data: ,0.23,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.479) #left_data: ,0.23,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.545) #left_data: ,0.43,0.0,0.14,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.605) #left_data: ,0.49,0.0,0.09,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.666) #left_data: ,0.57,0.0,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.733) #left_data: ,0.57,0.0,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:40.796) #left_data: ,4.59,5.01,4.64,3.11,0.35,3.01,3.62,1.32
( 2023/02/09 19:34:40.854) #left_data: ,4.45,4.9,4.21,2.56,0.22,2.03,3.78,0.9
( 2023/02/09 19:34:40.910) #left_data: ,4.45,4.9,4.21,2.56,0.22,2.03,3.78,0.9
( 2023/02/09 19:34:40.968) #left_data: ,2.39,3.47,2.58,1.57,0.1,1.07,4.17,1.76
( 2023/02/09 19:34:41.034) #left_data: ,1.92,2.95,2.47,1.65,0.06,1.06,3.36,0.94
( 2023/02/09 19:34:41.103) #left_data: ,1.43,2.36,2.28,1.72,0.06,1.19,3.36,1.12
( 2023/02/09 19:34:41.165) #left_data: ,1.61,2.42,2.47,1.87,0.08,1.32,3.58,1.3
( 2023/02/09 19:34:41.225) #left_data: ,2.34,2.85,3.08,2.47,0.11,1.8,2.31,1.06
( 2023/02/09 19:34:41.286) #left_data: ,2.11,2.34,2.82,2.56,0.12,1.89,3.55,0.53
( 2023/02/09 19:34:41.351) #left_data: ,1.94,1.92,2.53,2.5,0.09,1.85,3.74,0.46
( 2023/02/09 19:34:41.417) #left_data: ,1.94,1.92,2.53,2.5,0.09,1.85,3.74,0.46
( 2023/02/09 19:34:41.477) #left_data: ,3.36,2.26,2.85,1.99,0.0,0.42,0.0,0.0
( 2023/02/09 19:34:41.535) #left_data: ,1.94,1.21,0.62,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.593) #left_data: ,0.22,0.0,0.18,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.659) #left_data: ,0.22,0.0,0.18,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.728) #left_data: ,0.22,0.0,0.07,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.791) #left_data: ,0.41,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.850) #left_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.908) #left_data: ,0.62,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:41.967) #left_data: ,0.6,0.01,0.1,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:42.031) #left_data: ,0.46,0.04,0.15,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:42.097) #left_data: ,0.46,0.04,0.15,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:42.161) #left_data: ,2.79,1.41,2.82,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:42.219) #left_data: ,3.25,4.59,4.59,2.85,0.33,2.56,1.06,0.32
( 2023/02/09 19:34:42.279) #left_data: ,3.25,4.59,4.59,2.85,0.33,2.56,1.06,0.32
( 2023/02/09 19:34:42.343) #left_data: ,0.13,2.11,2.08,1.49,0.19,2.34,4.9,2.06
( 2023/02/09 19:34:42.413) #left_data: ,0.96,1.41,1.12,1.07,0.11,1.74,4.64,1.85
( 2023/02/09 19:34:42.474) #left_data: ,0.96,1.41,1.12,1.07,0.11,1.74,4.64,1.85
( 2023/02/09 19:34:42.531) #left_data: ,0.94,1.43,0.84,0.96,0.11,1.59,5.12,2.76
( 2023/02/09 19:34:42.590) #left_data: ,1.26,1.92,1.09,0.94,0.16,1.59,5.18,2.64
( 2023/02/09 19:34:42.652) #left_data: ,0.61,2.34,1.57,1.25,0.2,1.76,4.69,1.09
( 2023/02/09 19:34:42.716) #left_data: ,1.87,2.76,1.87,1.36,0.21,1.78,3.62,1.07
( 2023/02/09 19:34:42.779) #left_data: ,3.78,3.74,2.85,1.94,0.26,2.13,0.99,0.28
( 2023/02/09 19:34:42.839) #left_data: ,4.26,3.86,3.05,2.34,0.1,1.65,0.31,0.0
( 2023/02/09 19:34:42.896) #left_data: ,4.69,2.42,3.25,2.42,0.0,0.66,0.0,0.0
( 2023/02/09 19:34:42.956) #left_data: ,3.15,0.04,1.11,0.98,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.020) #left_data: ,3.15,0.04,1.11,0.98,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.089) #left_data: ,0.29,0.0,0.0,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.153) #left_data: ,0.17,0.0,0.0,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.211) #left_data: ,0.35,0.0,0.0,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.268) #left_data: ,0.39,0.0,0.01,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.328) #left_data: ,0.46,0.0,0.02,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.394) #left_data: ,0.48,0.0,0.01,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.457) #left_data: ,0.34,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.515) #left_data: ,0.23,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.575) #left_data: ,0.11,0.0,0.06,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:43.634) #left_data: ,0.01,0.0,0.07,0.1,0.0,0.0,0.33,0.38
( 2023/02/09 19:34:43.713) #left_data: ,0.12,0.17,0.25,0.65,0.0,0.68,1.36,0.87
( 2023/02/09 19:34:43.776) #left_data: ,0.24,0.53,0.71,0.98,0.0,1.11,2.76,1.83
( 2023/02/09 19:34:43.834) #left_data: ,0.37,1.0,1.08,1.17,0.0,0.59,5.12,4.49
( 2023/02/09 19:34:43.892) #left_data: ,0.37,1.0,1.08,1.17,0.0,0.59,5.12,4.49
( 2023/02/09 19:34:43.951) #left_data: ,0.44,1.26,0.05,0.16,0.02,1.16,6.34,5.86
( 2023/02/09 19:34:44.018) #left_data: ,0.44,1.26,0.05,0.16,0.02,1.16,6.34,5.86
( 2023/02/09 19:34:44.084) #left_data: ,0.45,1.19,1.26,0.05,0.01,1.02,6.2,5.54
( 2023/02/09 19:34:44.154) #left_data: ,0.54,0.25,0.0,1.22,0.02,0.61,6.27,5.42
( 2023/02/09 19:34:44.213) #left_data: ,0.54,0.25,0.0,1.22,0.02,0.61,6.27,5.42
( 2023/02/09 19:34:44.274) #left_data: ,0.59,0.26,1.23,1.18,0.02,0.4,6.42,5.24
( 2023/02/09 19:34:44.339) #left_data: ,0.72,1.02,1.21,0.08,0.01,0.65,5.73,4.08
( 2023/02/09 19:34:44.405) #left_data: ,0.15,0.18,0.84,1.28,0.06,1.87,4.59,1.99
( 2023/02/09 19:34:44.466) #left_data: ,1.94,1.19,2.13,2.61,0.08,2.47,0.68,0.16
( 2023/02/09 19:34:44.523) #left_data: ,2.85,1.63,2.73,3.22,0.04,2.13,0.48,0.0
( 2023/02/09 19:34:44.580) #left_data: ,3.18,1.21,2.85,3.32,0.0,0.39,0.0,0.0
( 2023/02/09 19:34:44.641) #left_data: ,3.05,1.06,1.17,0.85,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:44.709) #left_data: ,0.4,0.0,0.08,0.39,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:44.772) #left_data: ,0.16,0.0,0.03,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:44.832) #left_data: ,0.16,0.0,0.03,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:44.892) #left_data: ,0.36,0.0,0.02,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:44.951) #left_data: ,0.43,0.0,0.02,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.017) #left_data: ,0.43,0.0,0.02,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.085) #left_data: ,0.47,0.0,0.07,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.147) #left_data: ,0.3,0.0,0.06,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.205) #left_data: ,0.74,0.37,1.04,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.266) #left_data: ,0.74,0.37,1.04,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.333) #left_data: ,1.76,4.12,4.17,3.29,0.33,3.11,3.66,0.42
( 2023/02/09 19:34:45.401) #left_data: ,1.36,3.58,3.74,2.98,0.22,2.85,4.08,0.93
( 2023/02/09 19:34:45.473) #left_data: ,0.84,2.7,3.08,2.85,0.13,2.5,3.11,1.16
( 2023/02/09 19:34:45.531) #left_data: ,0.11,1.43,2.16,2.5,0.09,2.13,3.11,0.21
( 2023/02/09 19:34:45.591) #left_data: ,0.11,1.43,2.16,2.5,0.09,2.13,3.11,0.21
( 2023/02/09 19:34:45.656) #left_data: ,0.32,1.59,2.23,2.61,0.09,2.21,2.73,1.01
( 2023/02/09 19:34:45.726) #left_data: ,2.03,2.34,2.89,3.36,0.12,2.58,1.22,0.01
( 2023/02/09 19:34:45.788) #left_data: ,2.03,2.34,2.89,3.36,0.12,2.58,1.22,0.01
( 2023/02/09 19:34:45.845) #left_data: ,3.05,3.51,3.47,3.62,0.04,1.67,0.09,0.0
( 2023/02/09 19:34:45.905) #left_data: ,2.5,1.63,0.84,1.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:45.971) #left_data: ,2.5,1.63,0.84,1.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.035) #left_data: ,0.51,0.15,0.46,0.43,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.099) #left_data: ,0.14,0.0,0.11,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.157) #left_data: ,0.14,0.0,0.11,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.215) #left_data: ,0.24,0.0,0.07,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.273) #left_data: ,0.36,0.0,0.03,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.337) #left_data: ,0.3,0.0,0.09,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.407) #left_data: ,0.26,0.03,0.16,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.470) #left_data: ,0.2,0.07,0.19,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.529) #left_data: ,0.29,0.05,0.2,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:46.588) #left_data: ,2.5,3.58,4.85,2.21,0.0,0.39,0.0,0.0
( 2023/02/09 19:34:46.651) #left_data: ,3.43,5.18,4.8,2.85,0.32,2.73,2.56,0.01
( 2023/02/09 19:34:46.716) #left_data: ,3.74,5.3,4.49,2.23,0.25,1.85,2.64,0.91
( 2023/02/09 19:34:46.779) #left_data: ,3.62,4.85,3.74,1.47,0.1,0.57,1.61,0.52
( 2023/02/09 19:34:46.838) #left_data: ,3.47,4.75,3.05,0.72,0.06,1.11,0.85,0.34
( 2023/02/09 19:34:46.897) #left_data: ,3.11,3.82,2.47,0.69,0.07,1.15,1.65,0.54
( 2023/02/09 19:34:46.961) #left_data: ,3.11,3.82,2.47,0.69,0.07,1.15,1.65,0.54
( 2023/02/09 19:34:47.032) #left_data: ,3.43,2.76,2.16,1.63,0.09,0.73,1.76,0.32
( 2023/02/09 19:34:47.095) #left_data: ,3.66,2.58,2.18,1.72,0.04,0.45,0.17,0.01
( 2023/02/09 19:34:47.156) #left_data: ,3.66,2.58,2.18,1.72,0.04,0.45,0.17,0.01
( 2023/02/09 19:34:47.213) #left_data: ,1.37,0.17,0.71,0.31,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.277) #left_data: ,0.2,0.0,0.08,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.344) #left_data: ,0.2,0.0,0.08,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.408) #left_data: ,0.17,0.0,0.1,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.469) #left_data: ,0.45,0.0,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.529) #left_data: ,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.589) #left_data: ,0.51,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.654) #left_data: ,0.36,0.0,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.723) #left_data: ,0.27,0.07,0.16,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.787) #left_data: ,0.27,0.07,0.16,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:47.844) #left_data: ,2.95,5.12,4.96,3.36,0.28,2.79,1.87,0.96
( 2023/02/09 19:34:47.903) #left_data: ,2.95,4.9,4.54,2.79,0.3,2.34,3.82,0.45
( 2023/02/09 19:34:47.968) #left_data: ,2.95,4.9,4.54,2.79,0.3,2.34,3.82,0.45
( 2023/02/09 19:34:48.032) #left_data: ,1.78,3.7,2.95,1.92,0.14,1.36,4.3,1.14
( 2023/02/09 19:34:48.096) #left_data: ,1.89,2.89,2.76,1.92,0.09,1.14,1.65,0.57
( 2023/02/09 19:34:48.155) #left_data: ,1.89,2.89,2.76,1.92,0.09,1.14,1.65,0.57
( 2023/02/09 19:34:48.214) #left_data: ,2.39,3.29,3.08,2.18,0.1,1.25,1.06,0.29
( 2023/02/09 19:34:48.274) #left_data: ,2.92,3.55,3.36,2.56,0.07,1.28,0.15,0.03
( 2023/02/09 19:34:48.342) #left_data: ,2.56,2.18,2.56,2.39,0.06,1.19,0.44,0.03
( 2023/02/09 19:34:48.408) #left_data: ,3.18,2.28,2.7,1.76,0.0,0.44,0.0,0.0
( 2023/02/09 19:34:48.469) #left_data: ,1.34,0.94,1.02,0.79,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.528) #left_data: ,0.23,0.0,0.15,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.587) #left_data: ,0.18,0.0,0.08,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.652) #left_data: ,0.25,0.0,0.07,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.719) #left_data: ,0.25,0.0,0.07,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.786) #left_data: ,0.53,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.845) #left_data: ,0.54,0.0,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.904) #left_data: ,0.42,0.02,0.09,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:48.969) #left_data: ,0.42,0.04,0.12,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:49.038) #left_data: ,3.15,1.12,0.32,0.9,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:49.100) #left_data: ,5.36,5.18,5.86,3.15,0.0,0.34,0.0,0.0
( 2023/02/09 19:34:49.158) #left_data: ,4.9,5.36,5.07,3.11,0.4,2.92,0.98,1.01
( 2023/02/09 19:34:49.217) #left_data: ,3.74,4.69,4.96,3.32,0.25,2.95,1.67,1.0
( 2023/02/09 19:34:49.282) #left_data: ,1.87,3.08,3.82,3.01,0.13,2.64,0.78,0.81
( 2023/02/09 19:34:49.346) #left_data: ,1.87,3.08,3.82,3.01,0.13,2.64,0.78,0.81
( 2023/02/09 19:34:49.403) #left_data: ,1.28,2.5,3.66,2.98,0.1,2.53,1.2,0.69
( 2023/02/09 19:34:49.461) #left_data: ,2.21,3.29,4.03,3.32,0.18,2.82,0.78,0.66
( 2023/02/09 19:34:49.519) #left_data: ,2.21,3.29,4.03,3.32,0.18,2.82,0.78,0.66
( 2023/02/09 19:34:49.580) #left_data: ,3.78,4.69,4.75,3.58,0.1,1.67,0.01,0.0
( 2023/02/09 19:34:49.645) #left_data: ,5.01,5.3,5.12,3.51,0.0,1.27,0.0,0.0
( 2023/02/09 19:34:49.713) #left_data: ,5.24,4.96,5.01,2.98,0.0,0.68,0.0,0.0
( 2023/02/09 19:34:49.776) #left_data: ,3.7,2.06,3.08,1.72,0.0,0.26,0.0,0.0
( 2023/02/09 19:34:49.835) #left_data: ,0.7,0.19,0.36,1.49,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:49.894) #left_data: ,0.13,0.0,0.0,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:49.959) #left_data: ,0.13,0.0,0.0,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.027) #left_data: ,0.1,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.089) #left_data: ,0.14,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.147) #left_data: ,0.29,0.0,0.01,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.206) #left_data: ,0.29,0.0,0.01,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.271) #left_data: ,0.3,0.0,0.01,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.335) #left_data: ,0.22,0.0,0.01,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.397) #left_data: ,0.11,0.0,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.461) #left_data: ,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:50.517) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.0,0.82,0.72
( 2023/02/09 19:34:50.574) #left_data: ,0.0,0.0,0.02,0.25,0.0,0.18,2.03,2.56
( 2023/02/09 19:34:50.642) #left_data: ,0.15,0.08,0.3,0.81,0.0,0.94,3.95,3.66
( 2023/02/09 19:34:50.709) #left_data: ,0.36,0.63,0.97,1.2,0.0,0.63,5.01,4.4
( 2023/02/09 19:34:50.772) #left_data: ,0.5,0.05,0.55,0.66,0.02,1.53,5.48,4.69
( 2023/02/09 19:34:50.831) #left_data: ,0.67,1.19,1.47,1.32,0.06,1.96,5.18,4.21
( 2023/02/09 19:34:50.891) #left_data: ,0.82,1.89,2.34,1.87,0.06,2.34,4.12,2.36
( 2023/02/09 19:34:50.956) #left_data: ,0.83,1.85,2.64,2.31,0.05,2.85,3.4,1.61
( 2023/02/09 19:34:51.022) #left_data: ,0.83,1.85,2.64,2.31,0.05,2.85,3.4,1.61
( 2023/02/09 19:34:51.085) #left_data: ,0.77,0.66,3.22,3.66,0.09,3.74,0.75,0.94
( 2023/02/09 19:34:51.141) #left_data: ,0.77,0.66,3.22,3.66,0.09,3.74,0.75,0.94
( 2023/02/09 19:34:51.200) #left_data: ,0.68,1.12,3.29,4.12,0.11,4.21,1.17,0.53
( 2023/02/09 19:34:51.265) #left_data: ,1.05,0.82,3.36,4.69,0.13,4.54,0.48,0.02
( 2023/02/09 19:34:51.332) #left_data: ,1.05,0.82,3.36,4.69,0.13,4.54,0.48,0.02
( 2023/02/09 19:34:51.395) #left_data: ,0.15,0.43,2.98,4.85,0.11,4.59,0.21,0.0
( 2023/02/09 19:34:51.455) #left_data: ,1.12,0.23,2.89,5.3,0.03,4.03,0.0,0.0
( 2023/02/09 19:34:51.511) #left_data: ,1.99,0.24,2.95,5.42,0.03,3.99,0.0,0.0
( 2023/02/09 19:34:51.571) #left_data: ,2.39,0.03,1.53,5.24,0.0,2.95,0.0,0.0
( 2023/02/09 19:34:51.636) #left_data: ,3.25,0.0,1.18,4.75,0.0,0.86,0.0,0.0
( 2023/02/09 19:34:51.705) #left_data: ,0.26,0.0,0.3,1.8,0.0,0.06,0.0,0.0
( 2023/02/09 19:34:51.767) #left_data: ,0.36,0.0,0.0,0.4,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:51.826) #left_data: ,0.31,0.0,0.0,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:51.887) #left_data: ,0.43,0.0,0.0,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:51.954) #left_data: ,0.45,0.0,0.02,0.31,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:52.021) #left_data: ,0.4,0.0,0.03,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:52.085) #left_data: ,0.46,0.0,0.08,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:52.143) #left_data: ,0.61,0.07,0.51,0.57,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:52.202) #left_data: ,0.61,0.07,0.51,0.57,0.0,0.0,0.0,0.0
( 2023/02/09 19:34:52.268) #left_data: ,2.01,3.99,5.73,3.62,0.0,0.41,0.0,0.0
( 2023/02/09 19:34:52.334) #left_data: ,2.53,3.99,5.36,4.3,0.58,3.32,3.05,0.84
( 2023/02/09 19:34:52.398) #left_data: ,2.67,4.54,5.86,4.4,0.27,2.56,0.75,0.0
( 2023/02/09 19:34:52.456) #left_data: ,2.31,3.66,5.24,3.7,0.14,1.74,0.36,0.0
( 2023/02/09 19:34:52.512) #left_data: ,1.94,3.22,5.01,3.43,0.03,0.75,0.07,0.0
( 2023/02/09 19:34:52.577) #left_data: ,1.94,3.22,5.01,3.43,0.03,0.75,0.07,0.0
